code_module,code_presentation,id_student,avrg_past_grade,exam_grade,completed,weighted
FFF,2013J,609220,84.25,,1,1
FFF,2013J,609221,92.25,,1,1
FFF,2013J,609244,84.0,,0,1
FFF,2013J,609277,85.75,,1,1
FFF,2013J,609396,96.0,,0,1
FFF,2013J,609416,82.5,,1,1
FFF,2013J,609435,46.0,,0,1
FFF,2013J,609439,79.75,,1,1
FFF,2013J,609460,84.0,,0,1
FFF,2013J,609513,50.0,,0,1
FFF,2013J,609558,39.5,,0,1
FFF,2013J,609743,61.75,,1,1
FFF,2013J,609777,67.5,,0,1
FFF,2013J,609831,66.0,,0,1
FFF,2013J,609882,87.5,,1,1
FFF,2013J,609908,73.5,,1,1
FFF,2013J,609985,50.25,,1,1
FFF,2013J,610097,79.75,,1,1
FFF,2013J,610172,65.5,,1,1
FFF,2013J,610244,69.66666666666667,,0,1
FFF,2013J,610258,,,1,1
FFF,2013J,610266,69.33333333333333,,0,1
FFF,2013J,610278,85.25,,1,1
FFF,2013J,610292,95.0,,0,1
FFF,2013J,610312,82.5,,1,1
FFF,2013J,610324,71.5,,1,1
FFF,2013J,610400,73.66666666666667,,0,1
FFF,2013J,610455,89.0,,0,1
FFF,2013J,610517,48.0,,0,1
FFF,2013J,610637,53.666666666666664,,0,1
FFF,2013J,610687,78.25,,1,1
FFF,2013J,610746,83.5,,1,1
FFF,2013J,610814,80.0,,0,1
FFF,2013J,610831,80.0,,0,1
FFF,2013J,610932,74.0,,0,1
FFF,2013J,610933,69.0,,1,1
FFF,2013J,611039,81.75,,1,1
FFF,2013J,611126,51.0,,0,1
FFF,2013J,611226,95.5,,1,1
FFF,2013J,611245,68.0,,0,1
FFF,2014B,611245,70.0,,0,1
FFF,2013J,611309,72.0,,0,1
FFF,2013J,611396,62.75,,1,1
FFF,2013J,898594,96.25,,1,1
FFF,2013J,973364,74.0,,0,1
FFF,2013J,984347,95.25,,1,1
FFF,2013J,985062,72.25,,1,1
FFF,2013J,990155,89.25,,1,1
FFF,2013J,1064492,98.0,,1,1
FFF,2013J,1065824,92.75,,1,1
FFF,2013J,1100143,91.0,,1,1
FFF,2013J,1253440,70.0,,0,1
FFF,2013J,1319999,63.75,,1,1
FFF,2013J,1359554,87.0,,0,1
FFF,2013J,1390051,76.0,,0,1
FFF,2013J,1397617,91.75,,1,1
FFF,2013J,1399314,88.0,,0,1
FFF,2013J,1417707,56.0,,1,1
FFF,2013J,1420537,90.0,,1,1
FFF,2013J,1428865,80.0,,0,1
FFF,2013J,1455474,24.0,,0,1
FFF,2013J,1492571,82.25,,1,1
FFF,2013J,1494577,68.5,,1,1
FFF,2013J,1504653,90.5,,1,1
FFF,2013J,1512332,74.0,,0,1
FFF,2013J,1513001,75.75,,1,1
FFF,2013J,1515509,87.25,,1,1
FFF,2013J,1541472,79.5,,1,1
FFF,2013J,1559964,92.75,,1,1
FFF,2013J,1621041,88.0,,0,1
FFF,2013J,1636725,81.25,,1,1
FFF,2013J,1641344,97.75,,1,1
FFF,2013J,1644647,94.25,,1,1
FFF,2013J,1678617,78.0,,0,1
FFF,2013J,1694120,82.25,,1,1
FFF,2013J,1759799,88.75,,1,1
FFF,2013J,1852968,94.5,,1,1
FFF,2013J,1859038,92.33333333333333,,0,1
FFF,2013J,1866233,92.0,,0,1
FFF,2014J,1866233,79.2,,0,1
FFF,2013J,1910049,93.75,,1,1
FFF,2013J,1913166,87.25,,1,1
FFF,2013J,1917335,67.25,,1,1
FFF,2013J,1935735,41.25,,1,1
FFF,2013J,1945945,75.5,,1,1
FFF,2013J,1948159,99.0,,0,1
FFF,2014J,1948159,96.5,,1,1
FFF,2013J,1949484,59.0,,0,1
FFF,2013J,1950923,83.0,,1,1
FFF,2013J,1951127,84.75,,1,1
FFF,2013J,1954147,82.5,,1,1
FFF,2013J,1962128,59.0,,0,1
FFF,2014B,1962128,59.0,,0,1
FFF,2013J,1980822,74.25,,1,1
FFF,2013J,1981053,77.66666666666667,,0,1
FFF,2013J,1983921,55.25,,1,1
FFF,2013J,1992145,65.0,,1,1
FFF,2013J,2053381,68.75,,1,1
FFF,2013J,2056416,85.25,,1,1
FFF,2013J,2056486,83.0,,1,1
FFF,2013J,2071595,86.0,,0,1
FFF,2013J,2088982,44.0,,0,1
FFF,2014J,2088982,44.0,,0,1
FFF,2013J,2104123,78.0,,1,1
FFF,2013J,2105230,49.75,,1,1
FFF,2013J,2112291,83.0,,0,1
FFF,2013J,2128283,58.0,,0,1
FFF,2014J,2128283,53.333333333333336,,0,1
FFF,2013J,2143739,71.25,,1,1
FFF,2013J,2145940,70.5,,1,1
FFF,2013J,2148540,51.5,,1,1
FFF,2013J,2149735,85.0,,1,1
FFF,2013J,2162410,92.5,,1,1
FFF,2013J,2170320,84.0,,0,1
FFF,2013J,2173721,80.0,,0,1
FFF,2013J,2177720,56.0,,0,1
FFF,2013J,2178466,47.333333333333336,,0,1
FFF,2013J,2180710,59.0,,0,1
FFF,2013J,2182333,87.0,,1,1
FFF,2013J,2188084,60.0,,0,1
FFF,2013J,2191588,45.0,,0,1
FFF,2013J,2193185,75.75,,1,1
FFF,2013J,2195853,34.0,,0,1
FFF,2014J,2195853,44.0,,0,1
FFF,2013J,2197175,86.5,,1,1
FFF,2013J,2218693,93.5,,1,1
FFF,2013J,2226620,88.0,,0,1
FFF,2013J,2237223,92.0,,0,1
FFF,2013J,2238148,89.5,,1,1
FFF,2013J,2238424,68.0,,0,1
FFF,2013J,2239746,67.5,,1,1
FFF,2013J,2243505,68.0,,1,1
FFF,2013J,2250842,89.0,,1,1
FFF,2013J,2252765,87.25,,1,1
FFF,2013J,2261138,90.0,,0,1
FFF,2013J,2286312,80.25,,1,1
FFF,2013J,2286574,40.0,,0,1
FFF,2013J,2290267,59.75,,1,1
FFF,2013J,2290883,86.25,,1,1
FFF,2013J,2299682,,,0,1
FFF,2013J,2304417,71.0,,1,1
FFF,2013J,2312279,55.75,,1,1
FFF,2013J,2323944,91.25,,1,1
FFF,2013J,2326475,61.25,,1,1
FFF,2013J,2337889,83.5,,1,1
FFF,2013J,2340746,50.57142857142857,,0,1
FFF,2013J,2343337,86.75,,1,1
FFF,2013J,2344957,66.75,,1,1
FFF,2013J,2345900,92.75,,1,1
FFF,2013J,2357629,90.25,,1,1
FFF,2013J,2360322,73.66666666666667,,0,1
FFF,2013J,2364160,82.5,,1,1
FFF,2013J,2364905,60.333333333333336,,0,1
FFF,2013J,2374002,86.75,,1,1
FFF,2013J,2379512,75.25,,1,1
FFF,2013J,2383780,42.5,,1,1
FFF,2013J,2387725,36.0,,0,1
FFF,2013J,2390547,80.0,,0,1
FFF,2013J,2393230,51.25,,1,1
FFF,2013J,2393261,62.75,,1,1
FFF,2013J,2396381,72.0,,1,1
FFF,2013J,2411773,94.5,,1,1
FFF,2013J,2412152,88.0,,1,1
FFF,2013J,2415436,78.25,,1,1
FFF,2013J,2417433,35.5,,0,1
FFF,2014J,2417433,57.333333333333336,,0,1
FFF,2013J,2423002,75.75,,1,1
FFF,2013J,2435795,73.25,,1,1
FFF,2013J,2437051,84.0,,0,1
FFF,2013J,2440301,79.33333333333333,,0,1
FFF,2013J,2445085,91.0,,1,1
FFF,2013J,2449737,69.0,,0,1
FFF,2013J,2449819,67.0,,1,1
FFF,2013J,2452606,79.0,,0,1
FFF,2013J,2454653,82.0,,1,1
FFF,2013J,2463282,,,0,1
FFF,2014B,2463282,40.0,,0,1
FFF,2013J,2465105,24.5,,1,1
FFF,2013J,2465589,79.25,,1,1
FFF,2013J,2468232,63.25,,1,1
FFF,2013J,2469321,80.25,,1,1
FFF,2013J,2472033,73.66666666666667,,0,1
FFF,2013J,2472132,89.25,,1,1
FFF,2013J,2487982,88.5,,1,1
FFF,2013J,2499949,72.0,,0,1
FFF,2013J,2500149,84.5,,1,1
FFF,2013J,2523035,71.75,,1,1
FFF,2013J,2523751,70.0,,0,1
FFF,2013J,2524572,71.0,,0,1
FFF,2013J,2526537,17.333333333333332,,0,1
FFF,2013J,2534165,63.25,,1,1
FFF,2013J,2540424,64.0,,0,1
FFF,2014B,2540424,26.5,,0,1
FFF,2013J,2542431,83.0,,1,1
FFF,2013J,2543208,80.0,,0,1
FFF,2013J,2545923,87.75,,1,1
FFF,2013J,2548055,90.25,,1,1
FFF,2013J,2555225,78.75,,1,1
FFF,2013J,2558713,40.333333333333336,,0,1
FFF,2013J,2563095,69.0,,0,1
FFF,2014J,2563095,79.33333333333333,,0,1
FFF,2013J,2567571,80.0,,1,1
FFF,2013J,2572441,74.75,,1,1
FFF,2013J,2579401,47.5,,1,1
FFF,2013J,2580196,47.6,,0,1
FFF,2013J,2580545,76.25,,1,1
FFF,2013J,2595641,56.75,,1,1
FFF,2013J,2611986,80.0,,0,1
FFF,2013J,2614277,76.5,,1,1
FFF,2013J,2619184,95.0,,0,1
FFF,2013J,2621734,40.0,,1,1
FFF,2013J,2623496,73.0,,1,1
FFF,2013J,2625545,59.0,,0,1
FFF,2013J,2633052,68.5,,0,1
FFF,2013J,2634868,88.75,,1,1
FFF,2013J,2639319,86.75,,1,1
FFF,2013J,2641236,88.0,,0,1
FFF,2013J,2650555,72.75,,1,1
FFF,2013J,2655370,47.5,,1,1
FFF,2013J,2663131,78.0,,1,1
FFF,2013J,2678993,80.0,,0,1
FFF,2013J,2680380,78.33333333333333,,0,1
FFF,2013J,2683857,72.0,,0,1
FFF,2014J,2683857,73.25,,1,1
FFF,2013J,2686536,82.75,,1,1
FFF,2013J,2687176,66.0,,0,1
FFF,2013J,2687989,78.0,,1,1
FFF,2013J,2688202,86.0,,0,1
FFF,2013J,2692632,69.0,,0,1
FFF,2013J,2694680,86.5,,0,1
FFF,2013J,2697921,76.25,,1,1
FFF,2014J,2697921,84.25,,1,1
FFF,2013J,2698125,68.0,,1,1
FFF,2013J,26247,88.0,,0,1
FFF,2013J,29335,95.0,,1,1
FFF,2013J,29769,66.33333333333333,,0,1
FFF,2013J,32221,89.33333333333333,,0,1
FFF,2013J,33600,84.0,,0,1
FFF,2013J,34731,74.0,,0,1
FFF,2013J,42616,73.75,,1,1
FFF,2013J,43958,92.0,,0,1
FFF,2014J,43958,89.0,,0,1
FFF,2013J,47924,41.0,,0,1
FFF,2013J,50487,83.0,,1,1
FFF,2013J,51485,93.0,,1,1
FFF,2013J,53166,65.75,,1,1
FFF,2013J,54882,39.25,,1,1
FFF,2013J,55013,49.666666666666664,,0,1
FFF,2013J,55419,70.0,,0,1
FFF,2013J,57844,78.25,,1,1
FFF,2013J,58640,61.75,,1,1
FFF,2013J,63295,63.666666666666664,,0,1
FFF,2013J,64388,58.333333333333336,,0,1
FFF,2013J,66451,77.5,,1,1
FFF,2013J,68107,90.5,,1,1
FFF,2013J,69346,76.0,,0,1
FFF,2013J,71252,77.25,,1,1
FFF,2013J,72864,67.66666666666667,,0,1
FFF,2013J,77744,82.25,,1,1
FFF,2013J,79261,82.0,,1,1
FFF,2013J,81536,68.0,,0,1
FFF,2013J,86669,87.5,,1,1
FFF,2013J,88781,50.666666666666664,,0,1
FFF,2013J,90901,87.0,,1,1
FFF,2013J,91629,69.0,,0,1
FFF,2013J,95746,80.0,,1,1
FFF,2013J,100064,92.0,,1,1
FFF,2013J,101217,14.0,,0,1
FFF,2014J,101217,68.0,,0,1
FFF,2013J,101420,92.25,,1,1
FFF,2013J,102028,85.75,,1,1
FFF,2013J,102343,75.5,,1,1
FFF,2013J,104213,93.0,,1,1
FFF,2013J,105629,87.75,,1,1
FFF,2013J,107084,55.333333333333336,,0,1
FFF,2013J,113565,87.75,,1,1
FFF,2013J,114500,42.25,,1,1
FFF,2013J,116290,84.0,,0,1
FFF,2013J,116529,85.0,,0,1
FFF,2014J,116529,85.0,,0,1
FFF,2013J,116631,68.0,,0,1
FFF,2013J,116808,93.75,,1,1
FFF,2013J,118050,69.75,,1,1
FFF,2013J,126074,,,0,1
FFF,2013J,127642,82.75,,1,1
FFF,2013J,130658,68.33333333333333,,0,1
FFF,2013J,132453,57.75,,1,1
FFF,2013J,133019,81.5,,1,1
FFF,2013J,133185,83.75,,1,1
FFF,2013J,133718,69.0,,0,1
FFF,2013J,134847,62.0,,0,1
FFF,2014B,134847,82.0,,1,1
FFF,2013J,136894,65.0,,1,1
FFF,2013J,137903,54.25,,1,1
FFF,2013J,139190,85.75,,1,1
FFF,2013J,139278,86.66666666666667,,0,1
FFF,2013J,139701,86.0,,0,1
FFF,2013J,141648,83.0,,1,1
FFF,2013J,144562,74.66666666666667,,0,1
FFF,2013J,144959,88.0,,0,1
FFF,2014J,144959,68.0,,0,1
FFF,2013J,146738,89.0,,1,1
FFF,2013J,148328,84.0,,0,1
FFF,2013J,152587,76.5,,1,1
FFF,2013J,152887,76.0,,0,1
FFF,2013J,154057,73.0,,0,1
FFF,2013J,154059,53.0,,1,1
FFF,2013J,154191,87.0,,1,1
FFF,2013J,156171,72.0,,1,1
FFF,2013J,160310,34.666666666666664,,0,1
FFF,2013J,160934,66.0,,0,1
FFF,2013J,160946,80.0,,1,1
FFF,2013J,162809,80.75,,1,1
FFF,2013J,163120,78.25,,1,1
FFF,2013J,168229,95.0,,1,1
FFF,2013J,169908,73.0,,0,1
FFF,2013J,170943,79.0,,1,1
FFF,2013J,171304,53.0,,0,1
FFF,2013J,171549,77.5,,0,1
FFF,2013J,171692,51.0,,1,1
FFF,2014J,171692,27.6,,0,1
FFF,2013J,173412,86.5,,0,1
FFF,2014J,173412,86.66666666666667,,0,1
FFF,2013J,175453,64.25,,1,1
FFF,2013J,177568,71.75,,1,1
FFF,2013J,178118,61.5,,0,1
FFF,2013J,184473,46.0,,1,1
FFF,2013J,184720,46.0,,0,1
FFF,2014J,184720,75.0,,0,1
FFF,2013J,187199,78.5,,1,1
FFF,2013J,188524,34.0,,0,1
FFF,2013J,190910,73.0,,0,1
FFF,2013J,192680,85.5,,1,1
FFF,2013J,198691,14.0,,0,1
FFF,2013J,200278,40.0,,0,1
FFF,2013J,206342,59.0,,0,1
FFF,2013J,229417,58.0,,0,1
FFF,2013J,231024,49.25,,1,1
FFF,2013J,231320,94.0,,0,1
FFF,2013J,231606,63.0,,1,1
FFF,2013J,232347,81.5,,1,1
FFF,2013J,232660,93.25,,1,1
FFF,2013J,232856,85.75,,1,1
FFF,2013J,233087,95.5,,1,1
FFF,2013J,234068,70.0,,0,1
FFF,2013J,235131,68.33333333333333,,0,1
FFF,2013J,235670,76.25,,1,1
FFF,2013J,235706,91.0,,0,1
FFF,2013J,235978,82.0,,1,1
FFF,2013J,237387,83.0,,0,1
FFF,2013J,238150,86.0,,1,1
FFF,2013J,241039,73.5,,1,1
FFF,2013J,242491,88.75,,1,1
FFF,2013J,243396,54.0,,0,1
FFF,2013J,244205,84.66666666666667,,0,1
FFF,2013J,245283,78.5,,1,1
FFF,2013J,248882,85.0,,1,1
FFF,2013J,249750,67.5,,1,1
FFF,2013J,251405,74.75,,1,1
FFF,2013J,251965,71.0,,0,1
FFF,2013J,253767,65.5,,1,1
FFF,2013J,254446,82.0,,1,1
FFF,2013J,256905,44.0,,0,1
FFF,2013J,261205,34.0,,0,1
FFF,2013J,261525,77.0,,0,1
FFF,2013J,262403,67.75,,1,1
FFF,2013J,264164,88.25,,1,1
FFF,2013J,265268,83.25,,1,1
FFF,2013J,265978,72.0,,1,1
FFF,2013J,268153,68.75,,1,1
FFF,2013J,269245,69.0,,0,1
FFF,2013J,269508,95.25,,1,1
FFF,2013J,271274,48.0,,0,1
FFF,2013J,272623,71.0,,0,1
FFF,2013J,273442,81.5,,1,1
FFF,2013J,273782,88.75,,1,1
FFF,2013J,274443,83.33333333333333,,0,1
FFF,2013J,276388,57.75,,1,1
FFF,2013J,276808,83.25,,1,1
FFF,2013J,278955,83.75,,1,1
FFF,2013J,279085,75.0,,1,1
FFF,2013J,279750,86.75,,1,1
FFF,2013J,281638,81.25,,1,1
FFF,2013J,282975,76.75,,1,1
FFF,2013J,283953,89.0,,1,1
FFF,2013J,284036,87.0,,0,1
FFF,2013J,284395,74.25,,1,1
FFF,2013J,287079,72.0,,0,1
FFF,2014J,287079,47.5,,1,1
FFF,2013J,289221,49.25,,1,1
FFF,2013J,289304,69.0,,1,1
FFF,2013J,290521,55.5,,1,1
FFF,2013J,291237,87.25,,1,1
FFF,2013J,291516,74.66666666666667,,0,1
FFF,2013J,291745,89.75,,1,1
FFF,2013J,293317,61.0,,0,1
FFF,2013J,295255,54.5,,1,1
FFF,2013J,299281,77.25,,1,1
FFF,2013J,299886,84.75,,1,1
FFF,2013J,302566,46.5,,0,1
FFF,2013J,304240,78.25,,1,1
FFF,2013J,304589,97.0,,1,1
FFF,2013J,305858,82.25,,1,1
FFF,2013J,307245,62.25,,1,1
FFF,2013J,307676,74.0,,0,1
FFF,2013J,309150,42.0,,0,1
FFF,2013J,309893,74.5,,1,1
FFF,2013J,310646,70.5,,1,1
FFF,2013J,311151,38.0,,0,1
FFF,2013J,312760,70.85714285714286,,0,1
FFF,2013J,313206,50.666666666666664,,0,1
FFF,2013J,313700,87.5,,0,1
FFF,2013J,314776,86.75,,1,1
FFF,2013J,315808,85.25,,1,1
FFF,2013J,316061,76.0,,0,1
FFF,2014J,316061,76.0,,0,1
FFF,2013J,316098,74.5,,1,1
FFF,2013J,316541,85.0,,1,1
FFF,2013J,318627,86.0,,1,1
FFF,2013J,319578,78.25,,1,1
FFF,2013J,320437,51.0,,1,1
FFF,2013J,321486,96.0,,0,1
FFF,2013J,321969,68.0,,0,1
FFF,2013J,323480,73.5,,1,1
FFF,2013J,323984,59.75,,1,1
FFF,2013J,324331,45.0,,0,1
FFF,2014J,324331,45.0,,0,1
FFF,2013J,324672,77.25,,1,1
FFF,2013J,325368,94.0,,0,1
FFF,2013J,325750,64.5,,1,1
FFF,2014J,325750,64.5,,1,1
FFF,2013J,329655,60.0,,0,1
FFF,2013J,330192,66.0,,1,1
FFF,2013J,330347,36.5,,0,1
FFF,2013J,330723,25.0,,0,1
FFF,2013J,331039,68.0,,0,1
FFF,2013J,331417,70.0,,1,1
FFF,2013J,333710,66.0,,0,1
FFF,2013J,334476,71.25,,1,1
FFF,2013J,334669,69.0,,0,1
FFF,2013J,335476,87.5,,1,1
FFF,2013J,335562,95.75,,1,1
FFF,2013J,335582,93.25,,1,1
FFF,2013J,335644,65.5,,1,1
FFF,2013J,335726,96.0,,0,1
FFF,2013J,338536,74.75,,1,1
FFF,2013J,338806,45.5,,1,1
FFF,2014J,338806,52.75,,1,1
FFF,2013J,338975,84.5,,1,1
FFF,2013J,340647,74.0,,1,1
FFF,2013J,340751,92.0,,0,1
FFF,2013J,341096,48.25,,1,1
FFF,2013J,341470,75.25,,1,1
FFF,2013J,341839,65.0,,0,1
FFF,2013J,342155,68.75,,1,1
FFF,2013J,342953,86.75,,1,1
FFF,2013J,343419,89.0,,0,1
FFF,2013J,343658,68.0,,0,1
FFF,2013J,343828,46.75,,1,1
FFF,2013J,344787,68.33333333333333,,0,1
FFF,2013J,347484,69.75,,1,1
FFF,2013J,348717,72.0,,1,1
FFF,2013J,349219,56.666666666666664,,0,1
FFF,2013J,349247,52.0,,0,1
FFF,2013J,349676,76.0,,1,1
FFF,2013J,351170,48.75,,1,1
FFF,2013J,351505,81.25,,1,1
FFF,2013J,353790,53.0,,0,1
FFF,2013J,354550,47.142857142857146,,0,1
FFF,2013J,355293,38.666666666666664,,0,1
FFF,2014J,355293,43.25,,1,1
FFF,2013J,355335,73.0,,1,1
FFF,2013J,359149,87.0,,0,1
FFF,2013J,360747,74.0,,1,1
FFF,2013J,360986,57.75,,1,1
FFF,2013J,363738,69.0,,0,1
FFF,2013J,364790,91.5,,1,1
FFF,2013J,364974,64.75,,1,1
FFF,2013J,367605,61.0,,1,1
FFF,2013J,368315,85.5,,1,1
FFF,2013J,368935,42.5,,1,1
FFF,2013J,371133,,,0,1
FFF,2013J,371247,62.25,,1,1
FFF,2013J,371869,70.0,,0,1
FFF,2013J,372262,95.75,,1,1
FFF,2013J,377705,83.33333333333333,,0,1
FFF,2013J,379070,85.25,,1,1
FFF,2013J,379843,84.25,,1,1
FFF,2013J,380435,88.75,,1,1
FFF,2013J,380710,32.0,,0,1
FFF,2013J,381058,55.0,,0,1
FFF,2013J,381414,72.0,,0,1
FFF,2014J,381414,75.5,,1,1
FFF,2013J,381959,70.5,,0,1
FFF,2013J,382156,71.0,,0,1
FFF,2013J,382738,57.25,,1,1
FFF,2013J,383517,77.25,,1,1
FFF,2013J,384227,72.33333333333333,,0,1
FFF,2013J,385195,68.5,,1,1
FFF,2013J,385209,39.25,,1,1
FFF,2013J,385547,67.0,,1,1
FFF,2013J,387507,84.5,,1,1
FFF,2013J,388754,85.5,,1,1
FFF,2013J,389208,68.66666666666667,,0,1
FFF,2013J,391187,64.33333333333333,,0,1
FFF,2013J,392210,84.0,,0,1
FFF,2013J,392427,40.75,,1,1
FFF,2013J,392692,62.0,,0,1
FFF,2013J,393827,56.333333333333336,,0,1
FFF,2013J,394218,41.75,,1,1
FFF,2013J,394239,57.0,,1,1
FFF,2013J,395107,81.0,,0,1
FFF,2013J,395696,61.0,,1,1
FFF,2013J,395814,76.0,,0,1
FFF,2014B,395814,76.0,,0,1
FFF,2013J,396502,56.0,,0,1
FFF,2013J,397292,50.0,,0,1
FFF,2014J,397292,47.0,,0,1
FFF,2013J,397470,77.25,,1,1
FFF,2013J,400145,83.66666666666667,,0,1
FFF,2013J,401824,61.0,,0,1
FFF,2013J,401866,38.0,,0,1
FFF,2013J,402458,60.333333333333336,,0,1
FFF,2013J,402662,74.75,,1,1
FFF,2013J,404536,72.25,,1,1
FFF,2013J,404631,87.25,,1,1
FFF,2013J,406254,68.0,,1,1
FFF,2013J,409040,45.0,,1,1
FFF,2013J,410838,66.0,,1,1
FFF,2013J,412697,70.25,,1,1
FFF,2013J,413137,90.0,,0,1
FFF,2013J,413747,54.0,,0,1
FFF,2013J,415724,72.0,,0,1
FFF,2013J,416304,76.5,,1,1
FFF,2013J,417135,95.0,,0,1
FFF,2013J,417414,45.75,,1,1
FFF,2013J,417663,96.66666666666667,,0,1
FFF,2013J,418007,94.75,,1,1
FFF,2013J,418340,66.0,,0,1
FFF,2013J,419990,74.75,,1,1
FFF,2013J,420867,81.5,,1,1
FFF,2013J,421070,94.0,,0,1
FFF,2014J,421070,94.0,,0,1
FFF,2013J,422006,81.0,,0,1
FFF,2013J,424171,58.75,,1,1
FFF,2013J,424437,86.0,,1,1
FFF,2013J,425218,56.666666666666664,,0,1
FFF,2013J,426768,71.0,,0,1
FFF,2013J,427802,52.25,,1,1
FFF,2013J,428195,46.0,,0,1
FFF,2013J,429832,53.666666666666664,,0,1
FFF,2014J,429832,43.0,,1,1
FFF,2013J,432336,54.333333333333336,,0,1
FFF,2013J,432592,89.75,,1,1
FFF,2013J,432703,54.25,,1,1
FFF,2013J,434617,51.5,,0,1
FFF,2013J,436044,69.0,,0,1
FFF,2013J,438063,64.0,,0,1
FFF,2014J,438063,64.0,,0,1
FFF,2013J,438644,64.0,,0,1
FFF,2014J,438644,64.0,,0,1
FFF,2013J,439203,86.0,,0,1
FFF,2013J,442670,58.0,,0,1
FFF,2013J,443753,10.0,,0,1
FFF,2013J,443954,86.0,,0,1
FFF,2013J,444266,69.25,,1,1
FFF,2013J,444619,88.0,,0,1
FFF,2014J,444619,85.0,,1,1
FFF,2013J,444697,78.5,,1,1
FFF,2013J,444856,46.25,,1,1
FFF,2013J,445410,63.5,,1,1
FFF,2013J,445776,76.66666666666667,,0,1
FFF,2013J,447459,69.0,,0,1
FFF,2013J,464616,47.0,,1,1
FFF,2013J,465009,84.0,,0,1
FFF,2014J,465009,82.0,,0,1
FFF,2013J,465893,91.25,,1,1
FFF,2013J,466425,71.5,,1,1
FFF,2013J,466807,72.0,,0,1
FFF,2014J,466807,76.0,,0,1
FFF,2013J,467243,80.0,,0,1
FFF,2013J,467504,70.25,,1,1
FFF,2013J,467524,84.0,,1,1
FFF,2013J,467901,72.0,,0,1
FFF,2013J,468947,76.0,,0,1
FFF,2013J,470001,92.5,,1,1
FFF,2013J,470037,72.0,,0,1
FFF,2013J,470870,68.66666666666667,,0,1
FFF,2013J,471973,82.5,,1,1
FFF,2013J,473896,53.0,,0,1
FFF,2013J,474126,85.0,,1,1
FFF,2013J,474949,64.5,,1,1
FFF,2013J,475253,81.75,,1,1
FFF,2013J,476520,75.0,,1,1
FFF,2013J,478332,64.5,,1,1
FFF,2013J,478583,59.0,,0,1
FFF,2013J,479828,41.75,,1,1
FFF,2013J,479845,78.0,,1,1
FFF,2013J,480025,57.666666666666664,,0,1
FFF,2013J,483626,58.0,,0,1
FFF,2013J,483724,59.0,,0,1
FFF,2013J,484125,58.0,,0,1
FFF,2013J,484312,56.0,,0,1
FFF,2013J,484475,79.0,,0,1
FFF,2013J,484574,56.666666666666664,,0,1
FFF,2013J,485671,62.25,,1,1
FFF,2013J,485885,87.75,,1,1
FFF,2013J,486511,60.25,,1,1
FFF,2013J,486551,44.5,,1,1
FFF,2013J,486948,64.33333333333333,,0,1
FFF,2013J,488136,77.0,,0,1
FFF,2014J,488136,77.0,,0,1
FFF,2013J,488324,52.0,,0,1
FFF,2013J,488394,80.5,,1,1
FFF,2013J,489087,81.5,,1,1
FFF,2013J,489146,75.0,,0,1
FFF,2013J,489560,65.75,,1,1
FFF,2013J,490449,76.0,,0,1
FFF,2013J,490505,88.75,,1,1
FFF,2013J,491606,75.5,,1,1
FFF,2013J,492557,61.666666666666664,,0,1
FFF,2014J,492557,61.666666666666664,,0,1
FFF,2013J,492851,69.75,,1,1
FFF,2013J,493539,88.0,,1,1
FFF,2013J,494046,72.0,,0,1
FFF,2014J,494046,74.66666666666667,,0,1
FFF,2013J,494143,72.0,,0,1
FFF,2013J,494495,78.75,,1,1
FFF,2013J,494975,69.0,,0,1
FFF,2013J,495948,66.0,,0,1
FFF,2013J,496801,41.5,,0,1
FFF,2013J,497349,89.0,,0,1
FFF,2013J,498031,89.25,,1,1
FFF,2013J,498898,52.0,,0,1
FFF,2013J,498972,67.0,,0,1
FFF,2013J,499386,44.25,,1,1
FFF,2013J,499564,82.5,,1,1
FFF,2013J,500067,92.0,,0,1
FFF,2013J,500099,66.0,,0,1
FFF,2013J,500137,90.0,,0,1
FFF,2013J,500772,48.75,,1,1
FFF,2013J,501336,68.5,,1,1
FFF,2013J,501425,79.0,,1,1
FFF,2013J,501871,77.0,,1,1
FFF,2013J,502249,82.25,,1,1
FFF,2013J,502361,71.75,,1,1
FFF,2013J,502517,70.5,,1,1
FFF,2013J,502696,73.0,,0,1
FFF,2013J,502779,78.0,,0,1
FFF,2013J,503352,88.0,,1,1
FFF,2013J,503477,91.5,,1,1
FFF,2013J,503684,76.0,,0,1
FFF,2014J,503684,68.0,,0,1
FFF,2013J,503764,88.25,,1,1
FFF,2013J,504076,80.25,,1,1
FFF,2013J,504105,71.0,,1,1
FFF,2013J,504300,96.0,,0,1
FFF,2013J,504321,79.5,,1,1
FFF,2013J,504834,74.0,,0,1
FFF,2013J,505047,65.75,,1,1
FFF,2013J,505153,71.0,,0,1
FFF,2013J,505410,55.25,,1,1
FFF,2013J,506289,82.0,,0,1
FFF,2013J,506309,77.25,,1,1
FFF,2013J,506498,51.0,,0,1
FFF,2013J,506550,73.75,,1,1
FFF,2013J,506783,32.0,,0,1
FFF,2013J,507010,72.5,,1,1
FFF,2013J,507084,56.0,,0,1
FFF,2013J,507941,96.0,,1,1
FFF,2013J,508059,62.5,,1,1
FFF,2013J,508210,92.25,,1,1
FFF,2013J,508274,87.75,,1,1
FFF,2013J,508326,59.333333333333336,,0,1
FFF,2013J,508388,83.0,,1,1
FFF,2013J,508630,71.0,,0,1
FFF,2013J,508804,61.75,,1,1
