code_module,code_presentation,id_student,gender,highest_education,age_band,final_result
FFF,2013J,508388,2,1,1,1
FFF,2013J,510534,2,1,1,1
FFF,2013J,512859,2,1,1,0
FFF,2013J,515285,2,1,1,1
FFF,2013J,515536,2,1,1,0
FFF,2013J,515833,2,1,1,1
FFF,2013J,516620,2,1,1,0
FFF,2013J,517349,2,1,1,1
FFF,2013J,517481,2,3,2,0
FFF,2013J,517731,1,1,1,1
FFF,2013J,518364,2,1,1,0
FFF,2013J,521788,2,1,1,0
FFF,2013J,522740,2,1,1,1
FFF,2013J,522862,2,1,1,0
FFF,2013J,522881,2,1,1,0
FFF,2013J,523599,2,1,2,1
FFF,2013J,523680,2,1,2,1
FFF,2013J,523777,2,1,2,0
FFF,2013J,523971,2,1,1,0
FFF,2013J,524407,2,2,2,1
FFF,2013J,524845,1,1,1,1
FFF,2013J,524938,1,1,1,0
FFF,2013J,527148,2,2,1,1
FFF,2013J,527775,1,2,1,0
FFF,2013J,528506,2,2,1,1
FFF,2013J,529197,2,1,2,1
FFF,2013J,529201,2,2,1,1
FFF,2013J,529211,2,1,1,0
FFF,2013J,529309,2,1,1,1
FFF,2013J,529723,2,1,1,1
FFF,2013J,530043,2,1,1,1
FFF,2013J,530159,2,1,1,1
FFF,2013J,531953,2,1,1,0
FFF,2013J,532741,2,1,1,0
FFF,2013J,533523,2,1,1,1
FFF,2013J,533975,2,1,1,1
FFF,2013J,535131,2,1,1,1
FFF,2013J,536103,2,2,1,0
FFF,2013J,536331,2,1,1,1
FFF,2013J,537328,2,1,1,1
FFF,2013J,537942,1,1,1,1
FFF,2013J,541768,2,1,1,1
FFF,2013J,541783,2,1,1,1
FFF,2013J,543607,2,2,1,1
FFF,2013J,543763,2,1,1,1
FFF,2013J,544092,2,1,1,1
FFF,2013J,544289,2,2,1,1
FFF,2013J,546480,2,1,1,1
FFF,2013J,546643,2,2,1,0
FFF,2013J,547154,2,1,1,1
FFF,2013J,547393,2,1,1,0
FFF,2013J,547773,2,3,1,1
FFF,2013J,548508,2,1,1,1
FFF,2013J,548547,1,1,1,0
FFF,2013J,548722,1,1,1,1
FFF,2013J,549397,2,1,2,1
FFF,2013J,549648,2,1,2,1
FFF,2013J,551245,1,2,1,1
FFF,2013J,551277,2,1,2,1
FFF,2013J,551299,2,2,1,0
FFF,2013J,551354,1,1,1,0
FFF,2013J,551399,1,1,1,1
FFF,2013J,551557,2,1,1,1
FFF,2013J,551812,2,1,1,1
FFF,2013J,553364,2,1,1,1
FFF,2013J,553427,2,1,1,1
FFF,2013J,554257,1,2,1,1
FFF,2013J,554276,2,1,1,0
FFF,2013J,554586,2,1,1,1
FFF,2013J,555498,2,2,2,1
FFF,2013J,555786,2,1,1,0
FFF,2013J,555855,1,1,2,1
FFF,2013J,556639,2,1,1,1
FFF,2013J,557044,2,2,2,1
FFF,2013J,557385,2,1,1,1
FFF,2013J,557395,2,1,2,1
FFF,2013J,557545,2,1,2,1
FFF,2013J,557655,2,2,2,1
FFF,2013J,558345,2,1,1,1
FFF,2013J,558484,2,1,1,1
FFF,2013J,558635,1,1,1,1
FFF,2013J,558970,2,1,1,1
FFF,2013J,559813,2,1,1,1
FFF,2013J,559979,1,2,1,1
FFF,2013J,560329,1,1,1,1
FFF,2013J,560401,2,1,1,1
FFF,2013J,560592,2,1,1,0
FFF,2013J,560703,2,1,2,1
FFF,2013J,560727,1,1,2,1
FFF,2013J,560934,2,1,1,0
FFF,2013J,560946,2,1,1,0
FFF,2013J,560949,1,1,1,1
FFF,2013J,561031,2,1,1,1
FFF,2013J,561865,2,2,2,1
FFF,2013J,561867,1,1,2,1
FFF,2013J,561868,1,1,2,1
FFF,2013J,561873,1,1,1,1
FFF,2013J,561874,1,2,2,1
FFF,2013J,561879,2,1,1,1
FFF,2013J,561889,2,1,1,1
FFF,2013J,561930,2,1,1,1
FFF,2013J,561976,2,2,1,1
FFF,2013J,562377,1,1,1,1
FFF,2013J,562763,2,1,1,0
FFF,2013J,562920,2,2,1,0
FFF,2013J,563051,2,1,1,1
FFF,2013J,563299,2,1,1,1
FFF,2013J,564702,2,1,1,1
FFF,2013J,565587,2,1,1,1
FFF,2013J,566135,2,1,1,1
FFF,2013J,566465,2,1,1,1
FFF,2013J,566863,2,1,1,1
FFF,2013J,566973,1,1,2,1
FFF,2013J,567312,2,1,2,1
FFF,2013J,568084,2,1,1,1
FFF,2013J,568132,2,1,1,1
FFF,2013J,568153,2,1,1,1
FFF,2013J,568204,2,1,2,0
FFF,2013J,568207,2,1,1,1
FFF,2013J,568381,2,1,1,0
FFF,2013J,568450,2,1,1,1
FFF,2013J,568551,1,1,1,1
FFF,2013J,568644,2,1,1,1
FFF,2013J,568763,2,1,1,0
FFF,2013J,568774,2,1,1,1
FFF,2013J,568910,2,2,1,0
FFF,2013J,569167,2,2,1,1
FFF,2013J,569507,1,1,2,1
FFF,2013J,569566,2,1,2,1
FFF,2013J,569609,1,1,1,1
FFF,2013J,569625,2,1,2,1
FFF,2013J,570213,2,1,2,0
FFF,2013J,570428,2,1,1,1
FFF,2013J,570517,2,1,1,1
FFF,2013J,570550,2,1,1,0
FFF,2013J,570978,1,1,1,1
FFF,2013J,571022,2,1,1,1
FFF,2013J,571355,2,1,1,1
FFF,2013J,571363,2,1,1,0
FFF,2013J,571622,2,1,1,1
FFF,2013J,571757,2,1,1,0
FFF,2013J,571893,2,1,1,1
FFF,2013J,571926,2,1,1,1
FFF,2013J,572003,2,1,2,1
FFF,2013J,572011,2,1,1,1
FFF,2013J,572116,2,1,1,0
FFF,2013J,572124,2,1,2,1
FFF,2013J,572250,2,1,1,1
FFF,2013J,572270,2,1,1,0
FFF,2013J,572274,1,1,1,1
FFF,2013J,572304,2,1,1,0
FFF,2013J,572346,2,1,1,0
FFF,2013J,572410,2,2,1,1
FFF,2013J,572634,2,1,1,1
FFF,2013J,572783,2,2,2,1
FFF,2013J,573093,2,1,2,1
FFF,2013J,573152,2,1,1,1
FFF,2013J,573166,2,1,1,1
FFF,2013J,573199,2,1,1,0
FFF,2013J,573317,2,1,1,0
FFF,2013J,573467,2,1,1,1
FFF,2013J,573639,2,1,1,1
FFF,2013J,573674,2,1,1,0
FFF,2013J,573678,2,1,1,1
FFF,2013J,573696,2,1,1,0
FFF,2013J,573766,2,2,1,0
FFF,2013J,573864,2,1,3,1
FFF,2013J,573901,2,2,1,0
FFF,2013J,574078,2,1,1,1
FFF,2013J,574283,2,1,2,1
FFF,2013J,574382,2,1,2,0
FFF,2013J,574551,2,1,1,1
FFF,2013J,574570,2,1,1,1
FFF,2013J,574683,2,1,1,0
FFF,2013J,575039,2,1,2,1
FFF,2013J,575186,2,1,1,1
FFF,2013J,575282,1,1,1,0
FFF,2013J,575372,2,1,1,1
FFF,2013J,575512,2,1,1,1
FFF,2013J,575678,2,1,1,1
FFF,2013J,576097,2,1,1,1
FFF,2013J,576107,2,1,1,1
FFF,2013J,576423,2,1,1,0
FFF,2013J,576431,2,1,1,1
FFF,2013J,576512,2,1,1,0
FFF,2013J,576518,2,1,1,1
FFF,2013J,576568,2,1,1,1
FFF,2013J,576672,2,1,1,1
FFF,2013J,576765,2,2,1,0
FFF,2013J,577042,2,1,1,1
FFF,2013J,577149,2,1,1,1
FFF,2013J,577476,2,1,1,1
FFF,2013J,577605,2,1,1,1
FFF,2013J,578050,2,1,1,1
FFF,2013J,578199,2,1,1,1
FFF,2013J,578276,1,1,1,0
FFF,2013J,578519,2,1,2,1
FFF,2013J,578744,2,1,1,1
FFF,2013J,579176,1,2,2,1
FFF,2013J,579257,2,1,1,1
FFF,2013J,579482,2,1,2,0
FFF,2013J,579506,2,1,1,1
FFF,2013J,579737,2,1,1,1
FFF,2013J,580380,1,1,1,1
FFF,2013J,580484,2,2,1,0
FFF,2013J,580555,2,1,1,1
FFF,2013J,580657,2,1,1,1
FFF,2013J,580702,2,2,1,1
FFF,2013J,580709,2,1,1,1
FFF,2013J,580743,2,2,2,1
FFF,2013J,580779,1,1,1,1
FFF,2013J,581135,2,1,1,1
FFF,2013J,581410,2,1,1,1
FFF,2013J,581523,2,1,1,1
FFF,2013J,581614,2,1,1,1
FFF,2013J,581656,2,1,1,1
FFF,2013J,581700,2,1,1,0
FFF,2013J,581770,2,1,1,1
FFF,2013J,581787,2,1,1,1
FFF,2013J,581796,2,2,1,1
FFF,2013J,581810,2,1,1,1
FFF,2013J,581838,2,1,1,1
FFF,2013J,582108,2,1,1,1
FFF,2013J,582125,2,1,1,1
FFF,2013J,582235,2,1,1,1
FFF,2013J,582275,2,2,2,0
FFF,2013J,582392,2,1,2,1
FFF,2013J,582510,2,1,1,1
FFF,2013J,582562,2,2,2,1
FFF,2013J,582705,2,1,1,1
FFF,2013J,582790,2,1,1,1
FFF,2013J,583121,2,3,2,0
FFF,2013J,583131,2,2,1,1
FFF,2013J,583149,2,1,1,0
FFF,2013J,583232,2,1,1,1
FFF,2013J,583236,2,2,1,0
FFF,2013J,583381,2,1,1,1
FFF,2013J,583741,2,1,1,1
FFF,2013J,583966,1,1,1,0
FFF,2013J,583993,2,1,1,0
FFF,2013J,584111,2,2,1,1
FFF,2013J,584446,1,2,1,1
FFF,2013J,584468,1,1,2,1
FFF,2013J,584594,2,1,1,0
FFF,2013J,584687,2,1,1,0
FFF,2013J,584771,2,2,1,1
FFF,2013J,584806,2,2,1,0
FFF,2013J,585128,2,1,1,0
FFF,2013J,585162,2,1,1,1
FFF,2013J,585166,2,2,1,1
FFF,2013J,585222,1,1,1,1
FFF,2013J,585230,2,1,1,0
FFF,2013J,585301,2,1,1,0
FFF,2013J,585449,2,1,1,0
FFF,2013J,585731,2,1,1,1
FFF,2013J,586259,2,1,1,0
FFF,2013J,586446,2,1,1,1
FFF,2013J,586468,2,2,1,1
FFF,2013J,586477,2,1,1,1
FFF,2013J,586518,2,2,1,1
FFF,2013J,586642,2,1,1,1
FFF,2013J,586758,2,1,1,1
FFF,2013J,586784,1,1,1,1
FFF,2013J,586935,2,2,1,1
FFF,2013J,586957,2,1,1,1
FFF,2013J,586974,2,1,1,0
FFF,2013J,587178,2,2,2,1
FFF,2013J,587334,2,1,1,1
FFF,2013J,587369,2,2,2,0
FFF,2013J,587451,2,2,1,1
FFF,2013J,587456,2,1,1,1
FFF,2013J,587594,2,1,1,1
FFF,2013J,587690,1,1,1,1
FFF,2013J,587848,1,3,2,1
FFF,2013J,588128,2,1,1,0
FFF,2013J,588131,2,1,1,1
FFF,2013J,588156,2,1,1,1
FFF,2013J,588236,2,1,1,1
FFF,2013J,588261,2,2,2,1
FFF,2013J,588560,2,1,1,0
FFF,2013J,588597,2,1,1,0
FFF,2013J,588672,1,2,1,1
FFF,2013J,588925,2,1,1,0
FFF,2013J,588971,2,1,1,1
FFF,2013J,589003,2,1,1,1
FFF,2013J,589014,2,2,1,1
FFF,2013J,589263,2,1,1,1
FFF,2013J,589295,2,1,1,1
FFF,2013J,589303,2,2,2,1
FFF,2013J,589559,2,1,1,1
FFF,2013J,589605,2,1,1,1
FFF,2013J,589782,2,2,1,1
FFF,2013J,589860,2,2,1,1
FFF,2013J,590128,2,2,1,0
FFF,2013J,590189,2,1,1,0
FFF,2013J,590226,2,1,1,1
FFF,2013J,590241,2,1,2,1
FFF,2013J,590289,2,1,1,0
FFF,2013J,590328,2,2,1,1
FFF,2013J,590403,1,2,1,0
FFF,2013J,590461,1,1,1,0
FFF,2013J,590499,2,2,1,0
FFF,2013J,590714,2,1,1,0
FFF,2013J,590849,2,1,1,1
FFF,2013J,591078,2,2,1,1
FFF,2013J,591219,2,1,1,1
FFF,2013J,591343,2,1,1,1
FFF,2013J,591412,2,1,1,0
FFF,2013J,591685,2,1,1,1
FFF,2013J,591692,2,1,1,0
FFF,2013J,591695,2,2,1,1
FFF,2013J,591735,2,1,1,0
FFF,2013J,591765,2,2,1,1
FFF,2013J,591872,2,1,1,1
FFF,2013J,591893,2,1,1,0
FFF,2013J,592002,2,1,2,0
FFF,2013J,592007,2,1,1,1
FFF,2013J,592092,1,1,1,1
FFF,2013J,592168,2,1,1,1
FFF,2013J,592259,2,1,1,1
FFF,2013J,592370,2,2,2,1
FFF,2013J,592550,2,1,1,0
FFF,2013J,592616,2,1,1,1
FFF,2013J,592689,2,2,1,1
FFF,2013J,592763,2,1,1,1
FFF,2013J,592924,2,1,1,1
FFF,2013J,593139,2,1,1,0
FFF,2013J,593320,2,2,1,1
FFF,2013J,593459,2,1,1,1
FFF,2013J,593492,2,1,1,1
FFF,2013J,593585,1,1,1,1
FFF,2013J,593755,2,1,1,1
FFF,2013J,593780,2,1,1,0
FFF,2013J,593823,2,2,2,1
FFF,2013J,593904,2,1,1,0
FFF,2013J,593953,2,2,2,1
FFF,2013J,593970,2,2,2,0
FFF,2013J,594044,2,2,1,1
FFF,2013J,594119,2,1,1,1
FFF,2013J,594139,2,1,1,1
FFF,2013J,594184,2,2,1,0
FFF,2013J,594205,2,1,1,1
FFF,2013J,594250,1,1,1,1
FFF,2013J,594291,2,1,1,0
FFF,2013J,594319,2,2,1,1
FFF,2013J,594326,2,1,1,1
FFF,2013J,594342,2,1,1,0
FFF,2013J,594360,2,2,1,0
FFF,2013J,594404,2,1,1,0
FFF,2013J,594406,2,2,1,0
FFF,2013J,594470,2,1,1,0
FFF,2013J,594505,2,1,1,1
FFF,2013J,594547,2,1,1,1
FFF,2013J,594576,2,1,1,1
FFF,2013J,594643,2,1,1,0
FFF,2013J,594800,2,2,1,0
FFF,2013J,594814,2,1,1,1
FFF,2013J,594823,2,1,1,0
FFF,2013J,594855,2,1,1,1
FFF,2013J,594894,2,1,1,1
FFF,2013J,595164,2,1,1,1
FFF,2013J,595230,1,1,1,1
FFF,2013J,595235,1,1,1,0
FFF,2013J,595330,2,1,1,1
FFF,2013J,595354,1,2,1,1
FFF,2013J,595386,2,1,1,1
FFF,2013J,595593,2,1,1,0
FFF,2013J,595649,2,1,1,1
FFF,2013J,595769,2,2,1,1
FFF,2013J,595842,2,1,1,1
FFF,2013J,596266,2,1,1,0
FFF,2013J,596296,2,1,1,0
FFF,2013J,596406,2,1,1,0
FFF,2013J,596521,2,1,1,0
FFF,2013J,596593,2,1,1,1
FFF,2013J,596624,2,1,1,0
FFF,2013J,596860,2,2,2,1
FFF,2013J,596938,2,1,1,1
FFF,2013J,596981,2,1,1,1
FFF,2013J,596982,2,1,1,1
FFF,2013J,597074,2,1,1,0
FFF,2013J,597199,1,1,1,1
FFF,2013J,597204,2,2,1,1
FFF,2013J,597415,2,2,1,0
FFF,2013J,597737,2,1,1,1
FFF,2013J,597747,2,2,1,0
FFF,2013J,597791,2,1,1,1
FFF,2013J,597797,2,1,1,1
FFF,2013J,597817,1,1,1,0
FFF,2013J,597906,2,1,1,1
FFF,2013J,598215,2,1,1,1
FFF,2013J,598235,2,2,1,0
FFF,2013J,598279,1,1,1,1
FFF,2013J,598294,2,2,1,1
FFF,2013J,598299,2,1,1,1
FFF,2013J,598306,2,1,1,0
FFF,2013J,598376,2,2,2,1
FFF,2013J,598649,1,2,1,0
FFF,2013J,598966,2,1,1,1
FFF,2013J,598983,2,1,2,1
FFF,2013J,599094,2,1,1,1
FFF,2013J,599104,2,2,1,1
FFF,2013J,599245,2,1,2,1
FFF,2013J,599297,2,1,1,0
FFF,2013J,599370,2,1,2,1
FFF,2013J,599445,1,2,1,1
FFF,2013J,599568,2,1,1,0
FFF,2013J,599663,2,2,1,1
FFF,2013J,599718,2,2,1,1
FFF,2013J,599783,2,1,1,1
FFF,2013J,599816,2,2,1,1
FFF,2013J,599907,1,2,1,0
FFF,2013J,600175,2,2,1,1
FFF,2013J,600224,2,1,1,1
FFF,2013J,600243,2,2,1,1
FFF,2013J,600515,2,1,1,0
FFF,2013J,600542,2,1,1,1
FFF,2013J,600682,2,2,1,1
FFF,2013J,600860,1,1,1,1
FFF,2013J,600991,2,2,1,1
FFF,2013J,601021,2,2,1,1
FFF,2013J,601099,2,1,2,1
FFF,2013J,601184,2,1,1,0
FFF,2013J,601388,1,1,1,1
FFF,2013J,601390,1,1,1,1
FFF,2013J,601430,2,1,1,1
FFF,2013J,601439,1,2,1,1
FFF,2013J,601583,2,1,1,1
FFF,2013J,601640,2,2,1,0
FFF,2013J,601745,2,1,1,0
FFF,2013J,601808,1,1,1,1
FFF,2013J,602097,2,1,1,0
FFF,2013J,602312,2,1,1,1
FFF,2013J,602451,2,1,2,1
FFF,2013J,602469,1,1,1,1
FFF,2013J,602516,1,1,1,1
FFF,2013J,602569,1,1,1,0
FFF,2013J,602577,2,1,1,1
FFF,2013J,602719,2,1,1,1
FFF,2013J,602734,2,2,1,0
FFF,2013J,602777,2,1,1,1
FFF,2013J,602837,2,2,1,1
FFF,2013J,602895,1,2,1,0
FFF,2013J,602948,2,1,2,1
FFF,2013J,603030,2,2,1,0
FFF,2013J,603216,2,1,1,0
FFF,2013J,603231,2,2,1,1
FFF,2013J,603300,2,1,1,1
FFF,2013J,603327,2,1,1,1
FFF,2013J,603529,2,1,1,1
FFF,2013J,603576,2,1,1,1
FFF,2013J,603597,2,1,1,1
FFF,2013J,603611,2,1,1,1
FFF,2013J,603733,2,1,1,1
FFF,2013J,603819,2,1,1,1
FFF,2013J,604184,2,1,1,1
FFF,2013J,604379,2,1,1,1
FFF,2013J,604416,2,1,1,0
FFF,2013J,604427,2,1,1,1
FFF,2013J,604514,2,1,1,0
FFF,2013J,604581,1,1,1,0
FFF,2013J,604633,2,1,1,1
FFF,2013J,604635,2,1,1,1
FFF,2013J,604741,2,1,1,1
FFF,2013J,604755,2,1,1,1
FFF,2013J,604828,2,1,1,0
FFF,2013J,604918,2,1,1,0
FFF,2013J,604945,2,2,1,0
FFF,2013J,605012,2,1,1,1
FFF,2013J,605048,2,2,1,1
FFF,2013J,605265,1,2,2,1
FFF,2013J,605394,2,1,1,0
FFF,2013J,605589,2,2,1,1
FFF,2013J,605598,1,1,1,1
FFF,2013J,605621,2,1,1,1
FFF,2013J,605666,2,2,1,1
FFF,2013J,605886,1,1,2,0
FFF,2013J,605905,2,1,1,0
FFF,2013J,605921,2,1,1,0
FFF,2013J,605974,2,2,1,1
FFF,2013J,605988,2,2,2,1
FFF,2013J,606002,1,1,1,1
FFF,2013J,606062,2,1,2,1
FFF,2013J,606079,2,1,2,0
FFF,2013J,606167,2,1,1,1
FFF,2013J,606496,2,3,2,0
FFF,2013J,606711,2,1,1,1
FFF,2013J,606903,1,2,2,1
FFF,2013J,606939,2,2,2,1
FFF,2013J,606966,2,2,1,0
FFF,2013J,607011,2,1,2,0
FFF,2013J,607047,2,3,1,1
FFF,2013J,607052,2,1,2,1
FFF,2013J,607118,2,1,1,1
FFF,2013J,607200,2,2,1,0
FFF,2013J,607586,2,1,1,0
FFF,2013J,607650,2,1,1,1
FFF,2013J,607696,2,1,1,0
FFF,2013J,607938,2,1,1,1
FFF,2013J,608008,1,1,1,1
FFF,2013J,608043,2,2,1,1
FFF,2013J,608169,2,2,2,0
FFF,2013J,608231,2,2,2,1
FFF,2013J,608356,2,1,1,1
FFF,2013J,608422,2,1,2,1
FFF,2013J,608698,2,1,1,1
FFF,2013J,608737,2,1,2,0
FFF,2013J,608747,2,1,1,1
FFF,2013J,608827,2,1,1,1
FFF,2013J,608909,1,1,1,1
FFF,2013J,608913,2,1,1,1
FFF,2013J,609097,1,2,1,1
FFF,2013J,609184,2,2,2,0
FFF,2013J,609220,2,1,1,1
FFF,2013J,609221,2,2,1,1
FFF,2013J,609229,2,1,2,1
FFF,2013J,609244,2,1,1,0
FFF,2013J,609416,2,2,2,1
FFF,2013J,609439,2,1,1,1
FFF,2013J,609460,2,3,2,0
FFF,2013J,609513,2,1,1,0
FFF,2013J,609985,2,1,1,1
FFF,2013J,610097,2,2,2,1
FFF,2013J,610099,2,1,2,1
FFF,2013J,610225,1,2,2,0
FFF,2013J,610258,2,1,1,1
FFF,2013J,610324,2,2,1,1
FFF,2013J,610400,2,1,1,0
FFF,2013J,610637,1,1,1,1
FFF,2013J,610643,2,1,2,1
FFF,2013J,610746,2,2,2,1
FFF,2013J,610814,2,2,2,0
FFF,2013J,610933,2,1,1,1
FFF,2013J,611396,2,2,1,1
FFF,2013J,898594,1,2,3,1
FFF,2013J,985062,2,2,2,1
FFF,2013J,988019,1,1,2,0
FFF,2013J,1319999,2,2,2,1
FFF,2013J,1359554,2,1,2,1
FFF,2013J,1390051,2,2,2,0
FFF,2013J,1420537,2,2,2,1
FFF,2013J,1492571,2,1,2,1
FFF,2013J,1494577,2,1,2,1
FFF,2013J,1513001,2,2,2,1
FFF,2013J,1527616,1,2,2,0
FFF,2013J,1541472,2,2,2,1
FFF,2013J,1636725,2,2,2,1
FFF,2013J,1641344,2,1,2,1
FFF,2013J,1694120,2,2,2,1
FFF,2013J,1759799,2,1,2,1
FFF,2013J,1859038,2,1,1,1
FFF,2013J,1864086,2,1,2,1
FFF,2013J,1876636,1,1,2,1
FFF,2013J,1910049,1,1,2,1
FFF,2013J,1917335,1,1,1,1
FFF,2013J,1935735,2,1,2,0
FFF,2013J,1949484,2,2,3,0
FFF,2013J,1983921,2,1,2,1
FFF,2013J,1992145,2,1,2,1
FFF,2013J,2053381,2,1,1,0
FFF,2013J,2104123,2,1,2,1
FFF,2013J,2105230,2,2,1,0
FFF,2013J,2112291,2,1,2,0
FFF,2013J,2137171,2,2,1,1
FFF,2013J,2149735,1,1,1,1
FFF,2013J,2177720,2,1,1,0
FFF,2013J,2178466,2,1,2,0
FFF,2013J,2188084,2,1,1,0
FFF,2013J,2193185,2,1,1,1
FFF,2013J,2195853,1,1,1,0
FFF,2013J,2197175,1,1,2,1
FFF,2013J,2226620,2,2,2,0
FFF,2013J,2237223,1,2,2,0
FFF,2013J,2243505,2,1,1,1
FFF,2013J,2286312,2,2,2,1
FFF,2013J,2286574,2,1,2,0
FFF,2013J,2290883,2,2,2,1
FFF,2013J,2304417,2,2,2,1
FFF,2013J,2323944,2,1,1,1
FFF,2013J,2326475,2,1,2,1
FFF,2013J,2337889,2,1,1,1
FFF,2013J,2356196,2,2,1,0
FFF,2013J,2360322,2,1,1,1
FFF,2013J,2364160,2,1,2,1
FFF,2013J,2379512,2,1,1,1
FFF,2013J,2396381,2,1,3,1
FFF,2013J,2411773,2,1,1,1
FFF,2013J,2412152,1,1,2,1
FFF,2013J,2415436,2,1,1,1
FFF,2013J,2435795,2,2,2,1
FFF,2013J,2440301,1,1,2,1
FFF,2013J,2449819,2,1,2,1
FFF,2013J,2452606,2,2,1,1
FFF,2013J,2465105,1,1,3,0
FFF,2013J,2469321,1,1,1,1
FFF,2013J,2469688,2,1,1,1
FFF,2013J,2472033,2,1,2,1
FFF,2013J,2472132,2,2,2,1
FFF,2013J,2487982,2,2,2,1
FFF,2013J,2503063,2,1,1,1
FFF,2013J,2523035,2,1,2,1
FFF,2013J,2534165,2,2,2,1
FFF,2013J,2542431,2,1,1,1
FFF,2013J,2555225,2,1,1,1
FFF,2013J,2558713,1,1,1,0
FFF,2013J,2567571,1,2,2,1
FFF,2013J,2572441,2,1,1,1
FFF,2013J,2580196,2,2,1,0
FFF,2013J,2595641,2,1,1,1
FFF,2013J,2611986,2,1,2,0
FFF,2013J,2613746,2,1,1,1
FFF,2013J,2614277,1,2,2,1
FFF,2013J,2621734,2,1,1,0
FFF,2013J,2623496,2,2,2,1
FFF,2013J,2625545,2,2,2,0
FFF,2013J,2639319,1,2,2,1
FFF,2013J,2655370,2,2,2,1
FFF,2013J,2663131,2,2,1,1
FFF,2013J,2686609,2,1,1,1
FFF,2013J,2687176,2,1,1,0
FFF,2013J,2687989,2,1,1,1
FFF,2014B,26211,1,2,2,1
FFF,2014B,27683,2,2,1,1
FFF,2014B,28808,1,1,1,0
FFF,2014B,39882,1,1,1,1
FFF,2014B,46148,2,1,2,1
FFF,2014B,48635,2,2,1,1
FFF,2014B,53136,1,1,1,1
FFF,2014B,53709,2,1,1,1
FFF,2014B,72114,2,1,1,1
FFF,2014B,74521,2,2,2,1
FFF,2014B,77845,2,1,1,0
FFF,2014B,83603,2,1,2,1
FFF,2014B,84299,2,1,1,1
FFF,2014B,104316,2,1,1,0
FFF,2014B,117510,2,1,1,1
FFF,2014B,128132,2,1,1,1
FFF,2014B,128968,2,1,2,1
FFF,2014B,130992,2,1,1,1
FFF,2014B,131538,2,1,1,1
FFF,2014B,132157,2,1,2,1
FFF,2014B,133322,2,2,1,0
FFF,2014B,134847,2,2,1,1
FFF,2014B,136054,1,2,1,1
FFF,2014B,141430,2,1,1,1
FFF,2014B,155158,2,1,1,1
FFF,2014B,163332,2,2,2,0
FFF,2014B,179081,2,2,1,0
FFF,2014B,183429,1,1,1,0
FFF,2014B,190930,2,2,1,1
FFF,2014B,195515,1,1,1,1
FFF,2014B,228258,2,1,1,0
FFF,2014B,234796,2,1,1,1
FFF,2014B,239345,2,2,2,1
FFF,2014B,242254,1,1,1,0
FFF,2014B,242998,2,1,2,1
FFF,2014B,244961,1,1,1,1
FFF,2014B,251375,2,1,1,1
FFF,2014B,256740,1,2,2,1
FFF,2014B,258737,2,1,2,1
FFF,2014B,260062,2,2,1,1
FFF,2014B,266536,2,1,2,1
FFF,2014B,269730,2,1,1,1
FFF,2014B,277577,1,1,2,1
FFF,2014B,279755,1,1,1,1
FFF,2014B,293454,2,1,1,0
FFF,2014B,295741,2,1,2,1
FFF,2014B,297014,2,2,2,1
FFF,2014B,304500,2,2,1,0
FFF,2014B,305876,2,2,1,1
FFF,2014B,305918,2,1,1,0
FFF,2014B,313243,2,1,1,1
FFF,2014B,313756,2,1,2,1
FFF,2014B,315025,2,2,2,1
FFF,2014B,315850,2,1,2,1
FFF,2014B,318068,2,1,1,1
FFF,2014B,319042,2,1,2,1
FFF,2014B,324948,2,1,1,1
FFF,2014B,327616,2,1,1,1
FFF,2014B,337615,2,2,2,0
FFF,2014B,338958,1,1,1,0
FFF,2014B,339728,2,1,1,1
FFF,2014B,342089,2,2,2,0
FFF,2014B,342125,2,2,2,1
FFF,2014B,342234,1,3,2,1
FFF,2014B,344409,2,1,2,1
FFF,2014B,344451,2,1,1,1
FFF,2014B,348378,2,1,2,0
FFF,2014B,348855,2,3,2,1
FFF,2014B,351181,1,2,2,1
FFF,2014B,356371,2,2,1,1
FFF,2014B,362661,2,1,1,1
FFF,2014B,365860,2,1,1,1
FFF,2014B,367898,2,1,1,1
FFF,2014B,379769,2,1,1,0
FFF,2014B,383921,2,1,1,0
FFF,2014B,388697,2,1,1,1
FFF,2014B,389759,2,2,2,0
FFF,2014B,389773,1,1,1,0
FFF,2014B,391114,2,1,1,1
FFF,2014B,392207,2,2,1,0
FFF,2014B,395814,2,1,1,0
FFF,2014B,398439,2,1,1,1
FFF,2014B,399863,2,1,1,0
FFF,2014B,402449,2,1,1,0
FFF,2014B,402806,1,1,1,1
FFF,2014B,404170,1,1,1,1
FFF,2014B,405192,1,1,1,1
FFF,2014B,405775,2,1,1,1
FFF,2014B,407500,2,1,1,1
FFF,2014B,408105,2,1,2,0
FFF,2014B,408353,2,1,1,1
FFF,2014B,409651,2,1,1,1
FFF,2014B,409949,2,1,1,0
FFF,2014B,410199,2,1,2,1
FFF,2014B,410666,2,1,1,0
FFF,2014B,411939,2,1,2,0
FFF,2014B,412695,2,1,1,1
FFF,2014B,413200,2,2,1,1
FFF,2014B,414258,1,1,1,1
FFF,2014B,416302,2,1,1,1
FFF,2014B,417184,2,1,2,1
FFF,2014B,417805,2,2,2,0
FFF,2014B,419284,2,2,1,1
FFF,2014B,420042,1,2,2,1
FFF,2014B,422250,2,1,1,0
FFF,2014B,422530,2,1,1,1
FFF,2014B,422626,1,1,2,1
FFF,2014B,425332,2,1,2,0
FFF,2014B,429015,2,1,1,1
