code_module,code_presentation,id_student,gender,highest_education,age_band,final_result,total_sum_click,avrg_past_grade,exam_grade,completed,weighted
FFF,2014J,606257,1,2,1,1,6172,90.5,,1,1
FFF,2014J,606904,1,1,1,0,1383,50.5,,1,1
FFF,2014J,607501,2,1,1,1,5844,86.5,,1,1
FFF,2014J,607679,2,1,1,1,5278,81.0,,1,1
FFF,2014J,607700,2,1,2,1,2185,64.25,,1,1
FFF,2014J,609240,2,2,2,1,3790,90.5,,1,1
FFF,2014J,611603,2,1,1,1,2206,83.75,,1,1
FFF,2014J,612842,1,1,2,1,3126,71.75,,1,1
FFF,2014J,613165,1,1,1,1,5540,80.5,,1,1
FFF,2014J,613966,2,1,1,0,2159,79.0,,0,1
FFF,2014J,614059,2,2,2,1,2197,72.5,,1,1
FFF,2014J,615301,1,1,1,1,7180,79.0,,1,1
FFF,2014J,615302,2,1,1,1,5028,83.0,,1,1
FFF,2014J,615340,1,1,1,1,1541,39.5,,1,1
FFF,2014J,615342,1,1,1,1,1953,42.25,,1,1
FFF,2014J,615356,1,1,1,1,2693,74.66666666666667,,0,1
FFF,2014J,617010,1,1,1,1,3608,75.0,,1,1
FFF,2014J,617119,1,1,2,1,3840,84.25,,1,1
FFF,2014J,617332,2,1,1,0,259,68.0,,0,1
FFF,2014J,617783,2,2,1,0,1463,62.66666666666666,,0,1
FFF,2014J,617922,2,1,2,1,3056,93.0,,1,1
FFF,2014J,618663,1,1,1,1,2689,81.0,,1,1
FFF,2014J,619502,2,2,1,1,3439,72.75,,1,1
FFF,2014J,620269,2,1,1,1,2038,85.75,,1,1
FFF,2014J,620431,2,1,1,1,4014,76.75,,1,1
FFF,2014J,620740,2,1,2,1,3512,59.5,,1,1
FFF,2014J,620810,2,1,2,1,2371,92.25,,1,1
FFF,2014J,623765,1,1,1,1,4405,75.25,,1,1
FFF,2014J,623955,2,1,1,0,106,76.0,,0,1
FFF,2014J,624970,1,2,1,1,3759,83.25,,1,1
FFF,2014J,625245,2,1,2,1,4064,84.5,,1,1
FFF,2014J,625743,2,1,1,1,3184,79.5,,1,1
FFF,2014J,625838,2,1,1,1,3760,55.0,,1,1
FFF,2014J,626349,2,1,1,0,792,44.25,,1,1
FFF,2014J,626454,1,1,1,1,2901,83.25,,1,1
FFF,2014J,626514,2,2,2,1,5333,90.25,,1,1
FFF,2014J,626552,1,1,1,1,1919,79.0,,1,1
FFF,2014J,626579,1,1,1,0,1238,59.75,,1,1
FFF,2014J,628157,1,1,1,1,1204,82.75,,1,1
FFF,2014J,628383,2,2,1,1,3630,81.75,,1,1
FFF,2014J,629182,2,1,2,0,611,75.66666666666667,,0,1
FFF,2014J,629922,1,2,1,1,3703,66.75,,1,1
FFF,2014J,630109,2,1,1,1,2176,76.25,,1,1
FFF,2014J,630910,2,1,2,1,4426,80.75,,1,1
FFF,2014J,630992,1,1,1,0,1747,59.66666666666666,,0,1
FFF,2014J,631075,2,1,1,0,590,69.33333333333333,,0,1
FFF,2014J,631524,2,1,1,0,2714,55.5,,0,1
FFF,2014J,632290,2,1,1,1,1953,84.5,,1,1
FFF,2014J,632556,2,1,1,0,1352,67.33333333333333,,0,1
FFF,2014J,632597,2,1,1,1,995,44.0,,1,1
FFF,2014J,632826,2,1,1,1,4110,72.0,,1,1
FFF,2014J,633079,1,3,1,1,3598,76.5,,1,1
FFF,2014J,633516,2,1,1,1,2977,70.25,,1,1
FFF,2014J,633628,2,1,1,0,533,62.0,,0,1
FFF,2014J,634526,2,1,1,1,5534,80.0,,1,1
FFF,2014J,634601,1,1,1,0,720,76.5,,0,1
FFF,2014J,635410,2,1,1,0,273,56.5,,0,1
FFF,2014J,635795,2,1,1,1,4820,76.0,,1,1
FFF,2014J,635985,2,1,1,0,278,72.0,,0,1
FFF,2014J,636314,2,2,1,1,5437,79.0,,1,1
FFF,2014J,636400,1,1,1,1,4665,87.0,,1,1
FFF,2014J,636408,1,1,2,1,1636,61.25,,1,1
FFF,2014J,636547,2,2,1,0,966,72.33333333333333,,0,1
FFF,2014J,636656,2,1,1,1,2781,80.75,,1,1
FFF,2014J,636704,1,1,1,0,1719,58.0,,1,1
FFF,2014J,636832,2,1,2,1,8497,72.25,,1,1
FFF,2014J,637089,2,1,1,0,447,61.6,,0,1
FFF,2014J,637563,2,1,1,0,848,91.0,,0,1
FFF,2014J,637582,2,2,2,0,2288,30.5,,1,1
FFF,2014J,637939,2,1,1,0,688,27.33333333333333,,0,1
FFF,2014J,637980,1,2,1,1,3967,79.25,,1,1
FFF,2014J,638034,2,1,1,1,3289,79.25,,1,1
FFF,2014J,638388,2,1,1,1,1875,89.25,,1,1
FFF,2014J,638411,2,1,1,1,9669,82.75,,1,1
FFF,2014J,638625,2,1,1,1,5946,91.25,,1,1
FFF,2014J,638655,2,1,1,1,4521,80.5,,1,1
FFF,2014J,639522,2,1,1,1,1744,73.5,,1,1
FFF,2014J,640098,1,1,2,1,3278,81.75,,1,1
FFF,2014J,640278,2,2,2,1,16227,83.0,,1,1
FFF,2014J,640329,1,1,1,1,3315,79.25,,1,1
FFF,2014J,640752,2,2,1,1,3720,63.25,,1,1
FFF,2014J,640892,2,1,2,1,2433,80.5,,1,1
FFF,2014J,640927,2,2,1,1,3917,81.5,,1,1
FFF,2014J,641085,2,1,1,0,363,70.0,,0,1
FFF,2014J,641309,2,1,2,1,3916,83.0,,1,1
FFF,2014J,641363,2,1,1,1,1140,75.25,,1,1
FFF,2014J,641914,2,1,2,1,6711,90.25,,1,1
FFF,2014J,642029,2,1,1,1,1939,74.0,,1,1
FFF,2014J,642498,2,1,1,1,2963,85.25,,1,1
FFF,2014J,642551,2,1,2,1,3915,80.75,,1,1
FFF,2014J,642909,2,1,1,1,1482,48.0,,1,1
FFF,2014J,643069,2,1,1,1,2492,56.0,,1,1
FFF,2014J,643326,1,1,1,1,8669,47.0,,1,1
FFF,2014J,643372,1,1,1,0,441,76.0,,0,1
FFF,2014J,643466,2,2,1,1,3704,92.75,,1,1
FFF,2014J,643477,2,1,2,1,5765,80.0,,1,1
FFF,2014J,643496,1,1,1,1,5473,77.25,,1,1
FFF,2014J,643502,2,1,1,1,1774,80.0,,1,1
FFF,2014J,643653,1,1,1,1,3207,74.5,,1,1
FFF,2014J,643757,2,2,1,0,517,57.0,,0,1
FFF,2014J,644025,1,1,1,1,3517,74.25,,1,1
FFF,2014J,644761,2,1,1,1,5185,87.5,,1,1
FFF,2014J,644784,2,1,1,1,4210,64.66666666666667,,0,1
FFF,2014J,644936,1,1,1,1,1978,64.0,,1,1
FFF,2014J,645020,2,1,1,1,2876,69.5,,1,1
FFF,2014J,645586,2,2,1,1,2424,79.5,,1,1
FFF,2014J,645705,2,1,1,1,2745,70.5,,1,1
FFF,2014J,645732,2,1,1,1,1895,83.0,,0,1
FFF,2014J,645790,2,1,1,0,73,49.0,,0,1
FFF,2014J,645880,2,1,1,0,2042,67.66666666666667,,0,1
FFF,2014J,645960,1,1,1,1,2335,80.0,,1,1
FFF,2014J,645997,2,2,1,1,5098,68.0,,1,1
FFF,2014J,646017,2,1,1,1,7234,80.0,,1,1
FFF,2014J,646053,2,1,1,1,4767,85.0,,1,1
FFF,2014J,646313,1,1,1,1,3706,67.0,,1,1
FFF,2014J,646402,2,3,1,1,2863,94.0,,1,1
FFF,2014J,646539,1,2,1,1,2211,68.0,,1,1
FFF,2014J,646551,2,1,2,1,6360,86.0,,1,1
FFF,2014J,646638,2,1,1,1,1218,68.0,,1,1
FFF,2014J,646670,2,1,1,1,3110,67.5,,1,1
FFF,2014J,646750,2,1,1,1,1961,84.5,,1,1
FFF,2014J,646990,2,1,2,1,4178,89.25,,1,1
FFF,2014J,647040,2,1,2,1,4340,81.0,,1,1
FFF,2014J,647154,2,1,1,1,2422,65.5,,1,1
FFF,2014J,647339,2,1,1,0,597,85.0,,0,1
FFF,2014J,647391,1,2,1,1,2223,73.25,,1,1
FFF,2014J,647398,2,1,1,1,2965,76.0,,1,1
FFF,2014J,647399,1,1,1,1,6403,84.25,,1,1
FFF,2014J,647485,2,1,1,1,3170,62.5,,1,1
FFF,2014J,647496,2,1,1,1,1871,75.66666666666667,,0,1
FFF,2014J,647910,1,1,1,0,1100,28.0,,0,1
FFF,2014J,648027,2,1,1,1,2127,76.25,,1,1
FFF,2014J,648140,2,1,1,1,1676,76.0,,1,1
FFF,2014J,648244,1,2,1,0,259,58.0,,0,1
FFF,2014J,648287,2,1,1,1,2983,73.75,,1,1
FFF,2014J,648365,2,2,1,1,7440,80.5,,1,1
FFF,2014J,648455,2,1,1,0,277,58.0,,0,1
FFF,2014J,648508,2,1,1,0,386,87.0,,0,1
FFF,2014J,648515,2,1,1,0,439,81.0,,0,1
FFF,2014J,648564,2,1,1,1,3959,83.5,,1,1
FFF,2014J,648590,2,1,1,1,1568,77.25,,1,1
FFF,2014J,648613,2,1,1,1,4018,82.25,,1,1
FFF,2014J,649009,2,1,1,0,295,77.0,,0,1
FFF,2014J,649165,2,1,1,1,2076,70.5,,1,1
FFF,2014J,649207,2,1,1,1,4343,77.5,,1,1
FFF,2014J,649258,2,1,1,0,2226,87.5,,1,1
FFF,2014J,649379,1,1,1,1,6424,79.75,,1,1
FFF,2014J,649400,2,2,1,1,1967,81.5,,1,1
FFF,2014J,649457,1,1,1,1,4654,83.75,,1,1
FFF,2014J,649469,2,1,2,0,2581,90.5,,0,1
FFF,2014J,649735,2,1,1,1,1456,56.0,,1,1
FFF,2014J,649806,2,1,1,0,407,64.33333333333333,,0,1
FFF,2014J,649979,2,1,1,1,1631,80.5,,1,1
FFF,2014J,650108,1,1,1,1,4352,80.25,,1,1
FFF,2014J,650363,2,1,1,1,2307,77.25,,1,1
FFF,2014J,650370,1,2,1,1,2692,81.5,,1,1
FFF,2014J,650469,2,1,1,1,2583,75.5,,1,1
FFF,2014J,650473,2,1,1,1,4516,87.0,,1,1
FFF,2014J,650543,2,1,1,0,339,80.0,,0,1
FFF,2014J,650570,2,2,1,1,3145,57.25,,1,1
FFF,2014J,650716,2,1,2,0,139,58.0,,0,1
FFF,2014J,650861,1,3,1,0,270,75.5,,0,1
FFF,2014J,650866,2,1,2,1,8751,79.5,,1,1
FFF,2014J,650923,2,1,1,1,1410,74.0,,1,1
FFF,2014J,650960,2,1,1,1,1535,56.75,,1,1
FFF,2014J,651040,2,1,1,1,1521,71.5,,1,1
FFF,2014J,651200,2,1,1,0,219,58.333333333333336,,0,1
FFF,2014J,651330,2,1,1,0,372,82.0,,0,1
FFF,2014J,651334,2,1,1,0,412,66.0,,0,1
FFF,2014J,651693,2,1,1,0,594,76.66666666666667,,0,1
FFF,2014J,651881,2,1,1,1,2425,70.5,,1,1
FFF,2014J,651990,2,1,1,1,2481,82.25,,1,1
FFF,2014J,652008,2,2,1,1,3065,80.5,,1,1
FFF,2014J,652087,2,1,1,1,1973,77.25,,1,1
FFF,2014J,652576,2,2,1,1,2157,85.0,,1,1
FFF,2014J,652664,2,1,1,0,298,80.0,,0,1
FFF,2014J,652672,1,1,1,1,3484,87.0,,1,1
FFF,2014J,652753,2,1,1,1,4474,79.25,,1,1
FFF,2014J,652769,2,1,1,0,224,71.0,,0,1
FFF,2014J,652887,1,1,1,1,2356,79.75,,1,1
FFF,2014J,653115,1,2,2,1,1626,65.66666666666667,,0,1
FFF,2014J,653301,1,1,1,1,4889,78.5,,1,1
FFF,2014J,653381,2,1,1,1,2653,82.25,,1,1
FFF,2014J,653417,2,1,1,1,1516,66.25,,1,1
FFF,2014J,653567,2,1,1,1,3211,78.0,,1,1
FFF,2014J,653595,2,2,1,1,4020,82.25,,1,1
FFF,2014J,653659,2,1,1,0,167,63.0,,0,1
FFF,2014J,653773,2,1,1,1,4521,64.5,,1,1
FFF,2014J,653857,2,2,2,0,1629,,,0,1
FFF,2014J,654045,1,2,2,1,4472,80.0,,1,1
FFF,2014J,654236,2,1,1,1,2439,67.75,,1,1
FFF,2014J,654351,2,2,1,0,138,80.0,,0,1
FFF,2014J,654441,2,1,1,0,6366,84.25,,1,1
FFF,2014J,654565,2,1,1,1,3679,88.0,,1,1
FFF,2014J,654578,2,1,1,1,2974,81.75,,1,1
FFF,2014J,654692,2,1,1,0,2895,69.75,,1,1
FFF,2014J,655353,2,2,2,1,5159,83.33333333333333,,0,1
FFF,2014J,655445,2,1,1,1,2392,85.75,,1,1
FFF,2014J,655796,2,1,1,1,1752,53.75,,1,1
FFF,2014J,655927,2,1,1,1,1759,71.5,,1,1
FFF,2014J,655981,2,2,2,1,2286,84.75,,1,1
FFF,2014J,656065,1,2,1,1,2951,74.5,,1,1
FFF,2014J,656092,2,1,1,1,3549,77.25,,1,1
FFF,2014J,656107,2,1,1,0,42,88.0,,0,1
FFF,2014J,656158,1,1,1,1,4315,77.75,,1,1
FFF,2014J,656165,2,1,1,1,3863,71.25,,1,1
FFF,2014J,656353,2,1,2,1,4789,87.0,,0,1
FFF,2014J,656414,2,1,1,1,3276,89.0,,1,1
FFF,2014J,656436,2,1,2,1,1227,86.0,,0,1
FFF,2014J,656529,2,1,2,1,4959,80.75,,1,1
FFF,2014J,656651,2,1,1,1,1988,70.5,,1,1
FFF,2014J,656791,2,1,2,1,7482,69.0,,1,1
FFF,2014J,657048,2,2,1,1,2481,75.75,,1,1
FFF,2014J,674222,2,2,2,1,4348,93.0,,1,1
FFF,2014J,674226,2,1,1,1,2664,76.25,,1,1
FFF,2014J,674260,2,1,1,0,822,86.0,,0,1
FFF,2014J,674406,2,1,1,1,1995,78.0,,0,1
FFF,2014J,674451,2,2,1,1,3012,82.75,,1,1
FFF,2014J,674478,1,1,1,0,1115,57.0,,0,1
FFF,2014J,674484,2,1,1,1,5165,82.0,,1,1
FFF,2014J,674497,2,1,1,1,2451,76.5,,1,1
FFF,2014J,674509,2,2,2,1,10147,79.5,,1,1
FFF,2014J,674644,2,1,1,1,3429,90.0,,1,1
FFF,2014J,674657,2,2,2,1,2639,74.5,,1,1
FFF,2014J,674694,2,1,1,1,4740,85.5,,1,1
FFF,2014J,674870,1,1,1,1,7298,87.25,,1,1
FFF,2014J,675054,2,2,1,1,2509,90.5,,1,1
FFF,2014J,675233,2,2,1,1,6952,89.0,,1,1
FFF,2014J,675261,1,1,1,1,2035,73.33333333333333,,0,1
FFF,2014J,675273,1,2,1,0,1594,52.75,,1,1
FFF,2014J,675279,2,2,2,1,6463,75.0,,1,1
FFF,2014J,675315,2,2,1,1,4464,81.75,,1,1
FFF,2014J,675328,2,2,2,1,2938,69.75,,1,1
FFF,2014J,675577,2,1,1,0,1592,70.0,,0,1
FFF,2014J,676007,2,1,1,1,1832,69.0,,0,1
FFF,2014J,676103,2,1,1,1,3043,74.25,,1,1
FFF,2014J,676139,2,1,2,0,1138,78.5,,0,1
FFF,2014J,676492,2,2,1,1,6337,79.25,,1,1
FFF,2014J,676866,2,1,1,1,3736,87.0,,1,1
FFF,2014J,677085,2,2,1,1,2378,73.75,,1,1
FFF,2014J,677167,1,1,1,1,4293,79.75,,1,1
FFF,2014J,677206,1,1,1,1,3301,73.25,,1,1
FFF,2014J,677382,2,1,1,0,4024,64.5,,1,1
FFF,2014J,677546,1,1,1,1,2611,69.5,,1,1
FFF,2014J,677748,2,1,2,0,4487,51.25,,1,1
FFF,2014J,677767,1,1,1,0,1934,78.75,,1,1
FFF,2014J,677869,2,1,1,0,890,47.333333333333336,,0,1
FFF,2014J,678235,1,1,2,1,7859,95.75,,1,1
FFF,2014J,678381,2,1,1,1,2557,71.25,,1,1
FFF,2014J,678452,2,1,1,1,1657,56.0,,1,1
FFF,2014J,678628,2,1,1,1,2293,78.0,,1,1
FFF,2014J,678659,1,2,2,1,3044,77.75,,1,1
FFF,2014J,678946,2,2,1,1,4221,83.0,,1,1
FFF,2014J,679111,2,2,2,0,1483,72.5,,0,1
FFF,2014J,679189,2,1,1,1,5704,72.25,,1,1
FFF,2014J,679227,2,2,2,1,3494,75.66666666666667,,0,1
FFF,2014J,679237,2,1,1,0,4871,48.0,,1,1
FFF,2014J,679262,2,1,1,1,1189,62.75,,1,1
FFF,2014J,679278,2,1,1,1,2495,77.25,,1,1
FFF,2014J,679342,2,1,1,0,1678,40.0,,0,1
FFF,2014J,679384,2,2,2,1,5394,57.75,,1,1
FFF,2014J,679445,2,2,1,1,2932,86.75,,1,1
FFF,2014J,679498,2,1,1,1,2418,60.25,,1,1
FFF,2014J,679509,2,2,1,1,2313,78.5,,1,1
FFF,2014J,679788,2,2,1,1,1842,70.25,,1,1
FFF,2014J,679790,1,2,1,1,2483,65.25,,1,1
FFF,2014J,679939,2,1,1,1,1869,75.75,,1,1
FFF,2014J,680080,2,1,1,1,5096,80.66666666666667,,0,1
FFF,2014J,680212,2,1,1,0,864,70.66666666666667,,0,1
FFF,2014J,680255,2,1,1,0,100,82.0,,0,1
FFF,2014J,680322,2,1,1,1,3716,82.5,,1,1
FFF,2014J,680348,2,2,1,1,3675,75.75,,1,1
FFF,2014J,680713,2,1,2,1,4465,86.25,,1,1
FFF,2014J,680872,2,1,1,1,1383,65.33333333333333,,0,1
FFF,2014J,680955,2,1,1,1,5218,83.5,,1,1
FFF,2014J,681341,2,1,1,0,1790,78.66666666666667,,0,1
FFF,2014J,681352,1,1,1,1,3039,86.5,,1,1
FFF,2014J,681354,2,1,1,1,1157,65.25,,1,1
FFF,2014J,681452,2,1,1,1,1994,75.25,,1,1
FFF,2014J,681608,2,1,1,1,1896,81.0,,1,1
FFF,2014J,681633,1,1,1,1,4756,80.5,,1,1
FFF,2014J,681652,2,1,1,1,2830,81.5,,1,1
FFF,2014J,681655,2,1,1,1,4155,73.33333333333333,,0,1
FFF,2014J,681658,2,1,1,1,2163,72.0,,1,1
FFF,2014J,681755,2,2,1,1,3043,81.0,,1,1
FFF,2014J,681973,2,1,1,1,2080,74.0,,1,1
FFF,2014J,682070,2,2,2,1,4366,87.75,,1,1
FFF,2014J,682298,1,1,1,1,3404,84.25,,1,1
FFF,2014J,682390,2,2,1,1,1889,81.5,,1,1
FFF,2014J,682391,2,2,1,0,974,94.0,,0,1
FFF,2014J,682511,2,1,1,1,2839,80.0,,1,1
FFF,2014J,682569,2,1,2,1,5496,69.5,,1,1
FFF,2014J,682613,2,2,1,1,2908,66.75,,1,1
FFF,2014J,682632,1,1,1,1,6675,90.5,,1,1
FFF,2014J,682753,2,1,1,1,3537,76.25,,1,1
FFF,2014J,682963,2,2,2,1,4086,73.5,,1,1
FFF,2014J,682983,2,1,1,1,3304,83.5,,1,1
FFF,2014J,682985,2,2,1,0,1121,71.66666666666667,,0,1
FFF,2014J,683178,2,1,2,1,4124,85.0,,1,1
FFF,2014J,683243,2,1,1,0,1378,52.0,,1,1
FFF,2014J,683273,2,1,1,0,41,78.0,,0,1
FFF,2014J,683305,1,2,1,1,1956,71.0,,1,1
FFF,2014J,683508,2,1,1,0,344,46.66666666666666,,0,1
FFF,2014J,683604,2,2,2,1,7295,66.75,,1,1
FFF,2014J,683745,2,1,1,0,1418,65.0,,0,1
FFF,2014J,683764,2,1,1,0,652,77.5,,0,1
FFF,2014J,683902,2,1,1,1,1203,61.0,,1,1
FFF,2014J,684183,2,1,2,1,4011,77.25,,1,1
FFF,2014J,684311,2,1,1,1,2841,72.75,,1,1
FFF,2014J,684383,2,1,1,1,3622,72.75,,1,1
FFF,2014J,684592,2,1,1,1,2700,61.5,,1,1
FFF,2014J,684671,2,1,1,1,2897,68.75,,1,1
FFF,2014J,684882,2,1,1,1,7383,73.25,,1,1
FFF,2014J,685128,2,1,1,1,2494,73.0,,1,1
FFF,2014J,685140,2,2,1,1,1482,58.25,,1,1
FFF,2014J,685339,2,1,1,1,3082,83.75,,1,1
FFF,2014J,685378,2,1,1,1,943,85.5,,1,1
FFF,2014J,685619,2,2,1,1,1440,73.25,,1,1
FFF,2014J,685705,2,1,1,1,2866,71.25,,1,1
FFF,2014J,685708,1,1,1,1,1852,64.75,,1,1
FFF,2014J,685831,2,1,1,1,2500,90.0,,1,1
FFF,2014J,685928,2,1,1,0,68,66.0,,0,1
FFF,2014J,686314,2,1,1,1,1838,60.0,,0,1
FFF,2014J,686317,1,1,1,1,2808,82.75,,1,1
FFF,2014J,686348,2,1,1,1,6461,79.0,,1,1
FFF,2014J,686498,2,2,1,1,5740,73.5,,1,1
FFF,2014J,686522,2,2,2,1,3520,83.0,,1,1
FFF,2014J,686558,2,1,1,1,1289,82.75,,1,1
FFF,2014J,686700,2,1,1,1,1178,73.0,,1,1
FFF,2014J,686705,1,1,1,1,1925,68.33333333333333,,0,1
FFF,2014J,686946,2,1,1,0,2202,53.25,,1,1
FFF,2014J,687033,2,1,1,0,275,60.0,,0,1
FFF,2014J,687115,2,1,1,1,1244,70.0,,1,1
FFF,2014J,687304,2,1,1,0,368,40.0,,0,1
FFF,2014J,687345,2,1,1,0,562,70.0,,0,1
FFF,2014J,687351,2,2,1,1,3315,93.25,,1,1
FFF,2014J,687485,1,1,1,1,2758,51.25,,1,1
FFF,2014J,687525,2,1,1,0,443,62.0,,0,1
FFF,2014J,687686,2,1,1,0,1851,78.33333333333333,,0,1
FFF,2014J,687846,2,1,1,1,1649,73.33333333333333,,0,1
FFF,2014J,687931,2,1,1,1,3023,67.0,,1,1
FFF,2014J,688008,1,2,1,1,3729,90.25,,1,1
FFF,2014J,688071,2,1,1,0,95,90.0,,0,1
FFF,2014J,688192,1,1,1,0,3369,64.5,,1,1
FFF,2014J,688250,2,1,1,0,144,30.0,,0,1
FFF,2014J,688337,2,1,1,1,2098,56.5,,1,1
FFF,2014J,688543,1,2,1,1,3464,77.0,,1,1
FFF,2014J,688667,2,2,1,1,7759,75.5,,1,1
FFF,2014J,688685,2,1,1,1,3595,78.0,,1,1
FFF,2014J,688891,2,1,1,0,1849,47.75,,1,1
FFF,2014J,688976,2,1,1,0,783,66.0,,0,1
FFF,2014J,689005,2,1,1,1,1511,77.5,,1,1
FFF,2014J,689052,2,2,1,0,491,83.0,,0,1
FFF,2014J,689056,2,1,2,1,1472,56.66666666666666,,0,1
FFF,2014J,689260,2,1,2,1,2140,89.75,,1,1
FFF,2014J,689347,2,1,1,1,2601,92.25,,1,1
FFF,2014J,689444,1,1,2,0,2538,88.33333333333333,,0,1
FFF,2014J,690382,2,2,1,1,1706,67.33333333333333,,0,1
FFF,2014J,690628,2,2,1,1,3443,79.75,,1,1
FFF,2014J,690832,2,1,2,0,3699,75.33333333333333,,0,1
FFF,2014J,691280,2,2,1,1,1645,64.5,,1,1
FFF,2014J,691465,2,2,2,0,3140,42.0,,1,1
FFF,2014J,691873,2,1,1,1,1919,51.75,,1,1
FFF,2014J,691932,2,1,2,1,4941,90.75,,1,1
FFF,2014J,692010,1,1,2,1,5111,85.0,,1,1
FFF,2014J,692097,1,2,1,1,5313,82.75,,1,1
FFF,2014J,692301,2,1,1,1,1486,56.0,,1,1
FFF,2014J,692334,2,1,1,1,4280,88.5,,1,1
FFF,2014J,692454,2,1,1,1,3533,75.0,,1,1
FFF,2014J,692612,2,1,2,1,5610,94.0,,1,1
FFF,2014J,692632,2,1,1,0,692,72.0,,0,1
FFF,2014J,692962,2,2,1,1,4584,81.5,,1,1
FFF,2014J,692968,2,1,1,1,2537,79.75,,1,1
FFF,2014J,693197,2,1,1,1,1552,78.25,,1,1
FFF,2014J,693236,2,2,1,1,3721,72.25,,1,1
FFF,2014J,693345,1,2,1,1,3611,91.0,,1,1
FFF,2014J,693497,2,2,1,1,3582,77.25,,1,1
FFF,2014J,693519,2,2,1,1,1264,53.25,,1,1
FFF,2014J,693628,2,1,2,1,3626,72.0,,1,1
FFF,2014J,693873,2,2,1,0,1415,85.5,,1,1
FFF,2014J,694376,2,1,1,0,518,94.0,,0,1
FFF,2014J,694428,2,1,1,1,2014,65.0,,1,1
FFF,2014J,694456,2,2,1,1,1571,77.0,,0,1
FFF,2014J,694622,2,1,1,1,3922,67.5,,1,1
FFF,2014J,694716,2,2,1,1,4082,85.75,,1,1
FFF,2014J,694827,2,2,1,1,2234,68.25,,1,1
FFF,2014J,694836,1,1,1,1,2586,59.0,,1,1
FFF,2014J,695169,2,1,1,1,3055,84.5,,1,1
FFF,2014J,695550,2,1,1,0,705,92.0,,0,1
FFF,2014J,695700,2,1,1,0,697,71.0,,0,1
FFF,2014J,695803,2,2,2,1,3656,87.75,,1,1
FFF,2014J,695869,2,1,2,1,4519,84.5,,1,1
FFF,2014J,696039,2,1,1,0,1767,47.75,,1,1
FFF,2014J,696082,2,1,1,1,2966,90.25,,1,1
FFF,2014J,696364,2,1,1,1,2166,77.25,,1,1
FFF,2014J,696456,2,1,1,0,208,46.0,,0,1
FFF,2014J,696583,2,1,1,0,1674,80.33333333333333,,0,1
FFF,2014J,696615,2,1,1,0,395,65.0,,0,1
FFF,2014J,696653,2,1,1,0,822,64.5,,0,1
FFF,2014J,696659,1,1,1,1,2268,62.25,,1,1
FFF,2014J,696666,2,1,1,0,1018,44.5,,1,1
FFF,2014J,696671,1,1,1,1,1700,77.0,,1,1
FFF,2014J,696672,2,1,1,1,894,50.57142857142857,,0,1
FFF,2014J,696674,2,1,1,1,1812,70.33333333333333,,0,1
FFF,2014J,696678,1,1,1,1,2967,81.5,,1,1
FFF,2014J,696729,2,1,1,1,4999,69.0,,1,1
FFF,2014J,697114,2,1,1,1,1025,82.0,,1,1
FFF,2014J,698015,2,1,1,1,1414,75.0,,1,1
FFF,2014J,698407,2,1,1,0,112,56.0,,0,1
FFF,2014J,698485,2,1,1,1,2787,87.5,,1,1
FFF,2014J,698656,1,1,1,1,2700,67.25,,1,1
FFF,2014J,699128,2,1,1,1,2075,69.75,,1,1
FFF,2014J,836614,2,2,3,0,1355,62.0,,0,1
FFF,2014J,1042726,2,1,2,0,2151,47.5,,1,1
FFF,2014J,1318759,2,2,2,1,5080,70.75,,1,1
FFF,2014J,1391717,2,2,2,1,2101,80.0,,1,1
FFF,2014J,1409532,2,1,2,0,1988,47.333333333333336,,0,1
FFF,2014J,1448966,2,2,2,1,2106,73.75,,1,1
FFF,2014J,1450604,2,1,2,1,4611,77.25,,1,1
FFF,2014J,1473878,2,2,2,1,2844,63.75,,1,1
FFF,2014J,1603549,2,2,2,1,2475,82.5,,1,1
FFF,2014J,1640680,2,1,1,1,2751,83.0,,0,1
FFF,2014J,1658963,2,1,2,1,2058,70.5,,1,1
FFF,2014J,1722493,1,2,2,0,7618,71.75,,1,1
FFF,2014J,1733664,1,2,2,0,6494,70.5,,0,1
FFF,2014J,1752994,2,1,2,1,3663,83.0,,0,1
FFF,2014J,1771775,2,2,2,1,2462,70.0,,0,1
FFF,2014J,1796402,1,1,2,1,3350,77.66666666666667,,0,1
FFF,2014J,1810759,2,2,1,1,3055,81.75,,1,1
FFF,2014J,1816458,2,1,2,1,10194,85.25,,1,1
FFF,2014J,1836241,2,1,2,1,5138,83.0,,1,1
FFF,2014J,1866233,2,1,2,0,381,79.2,,0,1
FFF,2014J,1877902,2,1,2,1,4445,93.25,,1,1
FFF,2014J,1881231,2,2,2,1,2982,86.75,,1,1
FFF,2014J,1887108,1,2,2,1,5266,93.25,,1,1
FFF,2014J,1889752,2,2,3,1,5001,56.0,,1,1
FFF,2014J,1962049,2,1,2,1,8460,62.75,,1,1
FFF,2014J,1962062,2,2,2,0,1499,83.33333333333333,,0,1
FFF,2014J,1998834,2,1,1,1,1330,63.66666666666666,,0,1
FFF,2014J,2020628,2,1,2,1,17246,51.75,,1,1
FFF,2014J,2081123,2,1,1,1,2180,72.25,,1,1
FFF,2014J,2128283,2,2,2,1,4734,53.333333333333336,,0,1
FFF,2014J,2138970,2,2,2,1,2114,77.25,,1,1
FFF,2014J,2140300,1,1,2,1,4968,69.0,,1,1
FFF,2014J,2161710,2,1,2,0,678,40.66666666666666,,0,1
