code_module,code_presentation,id_student,total_sum_click
FFF,2014J,656579,5876
FFF,2014J,654260,2585
FFF,2014J,647320,5198
FFF,2014J,642498,2963
FFF,2014J,685330,5891
FFF,2014J,682839,5842
FFF,2014J,682982,306
FFF,2014J,683178,4124
FFF,2014J,681735,343
FFF,2014J,681652,2830
FFF,2014J,681633,4756
FFF,2014J,682671,506
FFF,2014J,648114,5648
FFF,2014J,647765,1984
FFF,2014J,647496,1871
FFF,2014J,648611,59
FFF,2014J,650923,1410
FFF,2014J,650048,74
FFF,2014J,677456,5696
FFF,2014J,677206,3301
FFF,2014J,679448,7231
FFF,2014J,679509,2313
FFF,2014J,238301,5
FFF,2014J,270421,3592
FFF,2014J,230656,2
FFF,2014J,166123,2912
FFF,2014J,341629,2677
FFF,2014J,281134,4141
FFF,2014J,107455,1040
FFF,2014J,75107,5914
FFF,2014J,351293,1
FFF,2014J,375993,79
FFF,2014J,372509,1544
FFF,2014J,416407,3022
FFF,2014J,396834,1350
FFF,2014J,516602,1316
FFF,2014J,507311,325
FFF,2014J,467312,37
FFF,2014J,445459,28
FFF,2014J,466120,1360
FFF,2014J,472401,19
FFF,2014J,615301,7180
FFF,2014J,613165,5540
FFF,2014J,606805,1501
FFF,2014J,628964,4588
FFF,2014J,591746,1141
FFF,2014J,598939,1633
FFF,2014J,582670,1228
FFF,2014J,579221,986
FFF,2014J,564933,2374
FFF,2014J,532254,4016
FFF,2014J,318147,5247
FFF,2014J,191504,354
FFF,2014J,159947,2495
FFF,2014J,283402,5305
FFF,2014J,282849,5243
FFF,2014J,150282,1794
FFF,2014J,135280,2412
FFF,2014J,2278101,2585
FFF,2014J,2138970,2114
FFF,2014J,687007,379
FFF,2014J,687525,443
FFF,2014J,689005,1511
FFF,2014J,689051,3
FFF,2014J,2643829,2205
FFF,2014J,2550534,1300
FFF,2014J,698384,4552
FFF,2014J,698656,2700
FFF,2014J,696275,7973
FFF,2014J,693806,6330
FFF,2014J,675193,2655
FFF,2014J,677767,1934
FFF,2014J,675818,92
FFF,2014J,678831,397
FFF,2014J,645840,5223
FFF,2014J,641864,3612
FFF,2014J,641309,3916
FFF,2014J,635985,278
FFF,2014J,654677,65
FFF,2014J,652769,224
FFF,2014J,656436,1227
FFF,2014J,649469,2581
FFF,2014J,649434,3818
FFF,2014J,647898,3143
FFF,2014J,681354,1157
FFF,2014J,681328,3976
FFF,2014J,684013,5310
FFF,2014J,633079,3598
FFF,2014J,579686,3154
FFF,2014J,572074,4720
FFF,2014J,419081,661
FFF,2014J,445686,1581
FFF,2014J,444907,2678
FFF,2014J,510762,255
FFF,2014J,623589,3670
FFF,2014J,627829,3457
FFF,2014J,1881231,2982
FFF,2014J,686100,104
FFF,2014J,686348,6461
FFF,2014J,2378208,2113
FFF,2014J,695251,602
FFF,2014J,694827,2234
FFF,2014J,696039,1767
FFF,2014J,698762,439
FFF,2014J,693160,2080
FFF,2014J,696659,2268
FFF,2014J,1318759,5080
FFF,2014J,113702,1936
FFF,2014J,335095,2704
FFF,2014J,157225,911
FFF,2014J,35747,653
FFF,2014J,31296,1280
FFF,2014J,418201,2558
FFF,2014J,521153,188
FFF,2014J,466717,2
FFF,2014J,465121,1570
FFF,2014J,635165,41
FFF,2014J,641401,3185
FFF,2014J,641433,696
FFF,2014J,639238,1098
FFF,2014J,675225,3016
FFF,2014J,678769,96
FFF,2014J,642626,971
FFF,2014J,647485,3170
FFF,2014J,646778,5140
FFF,2014J,645003,1797
FFF,2014J,643496,5473
FFF,2014J,685192,591
FFF,2014J,682505,1
FFF,2014J,681352,3039
FFF,2014J,684311,2841
FFF,2014J,654339,2154
FFF,2014J,655445,2392
FFF,2014J,674387,5134
FFF,2014J,651555,1498
FFF,2014J,651972,316
FFF,2014J,597391,1
FFF,2014J,560823,14
FFF,2014J,567213,40
FFF,2014J,562754,2100
FFF,2014J,625245,4064
FFF,2014J,626552,1919
FFF,2014J,691269,3280
FFF,2014J,690635,1320
FFF,2014J,698233,5
FFF,2014J,695700,697
FFF,2014J,697438,2186
FFF,2014J,651255,170
FFF,2014J,676459,4404
FFF,2014J,678088,7386
FFF,2014J,677833,5114
FFF,2014J,632826,4110
FFF,2014J,633516,2977
FFF,2014J,635795,4820
FFF,2014J,653206,18
FFF,2014J,646807,1800
FFF,2014J,680775,1852
FFF,2014J,684675,1645
FFF,2014J,683832,582
FFF,2014J,142310,2349
FFF,2014J,132475,4300
FFF,2014J,316082,1839
FFF,2014J,297218,2113
FFF,2014J,482644,3235
FFF,2014J,523249,2745
FFF,2014J,484494,243
FFF,2014J,496493,661
FFF,2014J,500618,1772
FFF,2014J,613330,5509
FFF,2014J,598442,211
FFF,2014J,592218,3276
FFF,2014J,550703,6205
FFF,2014J,536963,3389
FFF,2014J,695169,3055
FFF,2014J,2682745,52
FFF,2014J,688543,3464
FFF,2014J,2529419,3668
FFF,2014J,648287,2983
FFF,2014J,649619,3797
FFF,2014J,676610,4822
FFF,2014J,674921,5102
FFF,2014J,679676,3548
FFF,2014J,678346,71
FFF,2014J,678452,1657
FFF,2014J,677687,527
FFF,2014J,642496,647
FFF,2014J,654432,70
FFF,2014J,652684,6174
FFF,2014J,652064,6219
FFF,2014J,652625,4598
FFF,2014J,656065,2951
FFF,2014J,655796,1752
FFF,2014J,647784,468
FFF,2014J,648863,4
FFF,2014J,650469,2583
FFF,2014J,649435,2212
FFF,2014J,685100,800
FFF,2014J,685410,4470
FFF,2014J,635191,332
FFF,2014J,638034,3289
FFF,2014J,637980,3967
FFF,2014J,636656,2781
FFF,2014J,679262,1189
FFF,2014J,679019,1023
FFF,2014J,679445,2932
FFF,2014J,677828,7
FFF,2014J,642909,1482
FFF,2014J,646053,4767
FFF,2014J,646460,3997
FFF,2014J,646638,1218
FFF,2014J,644430,254
FFF,2014J,582141,20
FFF,2014J,441165,2370
FFF,2014J,464522,381
FFF,2014J,498442,6615
FFF,2014J,617150,1885
FFF,2014J,629029,2573
FFF,2014J,2642532,1536
FFF,2014J,836614,1355
FFF,2014J,694716,4082
FFF,2014J,696043,2362
FFF,2014J,696091,66
FFF,2014J,698485,2787
FFF,2014J,693197,1552
FFF,2014J,690585,155
FFF,2014J,688250,144
FFF,2014J,536351,2666
FFF,2014J,561231,4532
FFF,2014J,564243,8079
FFF,2014J,564617,6139
FFF,2014J,560047,3593
FFF,2014J,552832,65
FFF,2014J,251916,46
FFF,2014J,234031,37
FFF,2014J,318139,636
FFF,2014J,105939,2900
FFF,2014J,127179,358
FFF,2014J,261863,506
FFF,2014J,466987,3810
FFF,2014J,481717,4898
FFF,2014J,644818,5232
FFF,2014J,683628,13
FFF,2014J,684075,45
FFF,2014J,683352,2801
FFF,2014J,683094,1981
FFF,2014J,683360,73
FFF,2014J,683427,1
FFF,2014J,684594,357
FFF,2014J,648661,469
FFF,2014J,648613,4018
FFF,2014J,650464,25
FFF,2014J,679337,305
FFF,2014J,677701,624
FFF,2014J,677155,5529
FFF,2014J,674694,4740
FFF,2014J,678381,2557
FFF,2014J,632179,458
FFF,2014J,636408,1636
FFF,2014J,640892,2433
FFF,2014J,582653,1086
FFF,2014J,582117,2188
FFF,2014J,585958,2505
FFF,2014J,563108,1327
FFF,2014J,626033,7156
FFF,2014J,619502,3439
FFF,2014J,630109,2176
FFF,2014J,2029571,2438
FFF,2014J,2178837,5648
FFF,2014J,696410,311
FFF,2014J,695550,705
FFF,2014J,1745145,118
FFF,2014J,688265,823
FFF,2014J,691699,2350
FFF,2014J,691465,3140
FFF,2014J,687115,1244
FFF,2014J,689347,2601
FFF,2014J,685928,68
FFF,2014J,2544766,1342
FFF,2014J,2544643,6152
FFF,2014J,1424608,228
FFF,2014J,1639699,3035
FFF,2014J,2603027,6019
FFF,2014J,689585,2
FFF,2014J,689582,77
FFF,2014J,689924,1702
FFF,2014J,687331,891
FFF,2014J,653144,911
FFF,2014J,674226,2664
FFF,2014J,655124,518
FFF,2014J,654620,49
FFF,2014J,654565,3679
FFF,2014J,652438,1347
FFF,2014J,655492,42
FFF,2014J,647284,17
FFF,2014J,643220,1857
FFF,2014J,644303,640
FFF,2014J,685663,9
FFF,2014J,685276,5720
FFF,2014J,683902,1203
FFF,2014J,680713,4465
FFF,2014J,680349,38
FFF,2014J,631740,2636
FFF,2014J,650363,2307
FFF,2014J,651126,2943
FFF,2014J,648470,5425
FFF,2014J,648804,2141
FFF,2014J,651498,4269
FFF,2014J,649258,2226
FFF,2014J,677608,2476
FFF,2014J,677327,560
FFF,2014J,679237,4871
FFF,2014J,676272,1209
FFF,2014J,301561,431
FFF,2014J,139206,4604
FFF,2014J,85241,204
FFF,2014J,90651,195
FFF,2014J,45423,4383
FFF,2014J,380952,1508
FFF,2014J,613966,2159
FFF,2014J,620349,2687
FFF,2014J,601235,3703
FFF,2014J,601008,2138
FFF,2014J,586811,250
FFF,2014J,535542,749
FFF,2014J,537321,9
FFF,2014J,544141,1151
FFF,2014J,530148,1359
FFF,2014J,343709,1097
FFF,2014J,338689,1546
FFF,2014J,159906,1267
FFF,2014J,74165,1897
FFF,2014J,94749,1845
FFF,2014J,64427,5640
FFF,2014J,312126,739
FFF,2014J,688159,1036
FFF,2014J,690687,3
FFF,2014J,688685,3595
FFF,2014J,689796,8713
FFF,2014J,1042726,2151
FFF,2014J,2529052,323
FFF,2014J,699126,1063
FFF,2014J,699127,1525
FFF,2014J,699128,2075
FFF,2014J,698015,1414
FFF,2014J,895524,9202
FFF,2014J,900936,48
FFF,2014J,694836,2586
FFF,2014J,1871684,1936
FFF,2014J,2643472,1854
FFF,2014J,2624028,4129
FFF,2014J,674671,4170
FFF,2014J,675021,5703
FFF,2014J,680255,100
FFF,2014J,677081,320
FFF,2014J,675474,1056
FFF,2014J,646539,2211
FFF,2014J,644871,266
FFF,2014J,641137,3482
FFF,2014J,655981,2286
FFF,2014J,655386,5208
FFF,2014J,654852,3242
FFF,2014J,652890,1399
FFF,2014J,653417,1516
FFF,2014J,652706,201
FFF,2014J,656607,3559
FFF,2014J,649159,2877
FFF,2014J,682719,131
FFF,2014J,682482,276
FFF,2014J,682632,6675
FFF,2014J,680955,5218
FFF,2014J,684386,3684
FFF,2014J,632276,233
FFF,2014J,632290,1953
FFF,2014J,580926,373
FFF,2014J,501444,3555
FFF,2014J,629922,3703
FFF,2014J,630745,1557
FFF,2014J,618663,2689
FFF,2014J,619204,1215
FFF,2014J,607303,4444
FFF,2014J,615342,1953
FFF,2014J,620750,1172
FFF,2014J,622029,167
FFF,2014J,2486930,1605
FFF,2014J,2185729,4587
FFF,2014J,691253,27
FFF,2014J,691873,1919
FFF,2014J,1640680,2751
FFF,2014J,2652532,198
FFF,2014J,695879,215
FFF,2014J,696188,2111
FFF,2014J,696082,2966
FFF,2014J,696666,1018
FFF,2014J,558764,3750
FFF,2014J,375527,1508
FFF,2014J,315795,1541
FFF,2014J,199009,2521
FFF,2014J,511246,18
FFF,2014J,383445,408
FFF,2014J,631438,274
FFF,2014J,635903,977
FFF,2014J,676303,2062
FFF,2014J,677486,1193
FFF,2014J,642730,530
FFF,2014J,647033,169
FFF,2014J,682546,250
FFF,2014J,682015,330
FFF,2014J,681397,531
FFF,2014J,680464,3250
FFF,2014J,654169,3208
FFF,2014J,656323,2557
FFF,2014J,650108,4352
FFF,2014J,649165,2076
FFF,2014J,648536,3019
FFF,2014J,648531,3880
FFF,2014J,582034,1249
FFF,2014J,582266,719
FFF,2014J,571932,1
FFF,2014J,559882,356
FFF,2014J,531871,2118
FFF,2014J,601820,1364
FFF,2014J,623955,106
FFF,2014J,1836241,5138
FFF,2014J,687033,275
FFF,2014J,686786,1064
FFF,2014J,686705,1925
FFF,2014J,690656,167
FFF,2014J,698157,133
FFF,2014J,695250,1223
FFF,2014J,696674,1812
FFF,2014J,649284,1905
FFF,2014J,651398,443
FFF,2014J,651253,770
FFF,2014J,648244,259
FFF,2014J,648508,386
FFF,2014J,649028,288
FFF,2014J,648930,5
FFF,2014J,648995,404
FFF,2014J,676265,3546
FFF,2014J,637582,2288
FFF,2014J,636634,531
FFF,2014J,639919,750
FFF,2014J,652647,701
FFF,2014J,654698,7
FFF,2014J,645407,34
FFF,2014J,646670,3110
FFF,2014J,680855,145
FFF,2014J,684572,642
FFF,2014J,682983,3304
FFF,2014J,681452,1994
FFF,2014J,77995,897
FFF,2014J,149964,200
FFF,2014J,262394,1653
FFF,2014J,480303,1286
FFF,2014J,397219,7908
FFF,2014J,405193,6153
FFF,2014J,620824,16
FFF,2014J,630358,156
FFF,2014J,629686,206
FFF,2014J,590818,283
FFF,2014J,360278,224
FFF,2014J,689626,145
FFF,2014J,687828,85
FFF,2014J,686448,174
FFF,2014J,693246,21
FFF,2014J,695220,307
FFF,2014J,694428,2014
FFF,2014J,695485,2034
FFF,2014J,683446,492
FFF,2014J,683033,5605
FFF,2014J,648116,3214
FFF,2014J,649400,1967
FFF,2014J,649954,2826
FFF,2014J,650861,270
FFF,2014J,679119,59
FFF,2014J,675273,1594
FFF,2014J,679502,477
FFF,2014J,679938,36
FFF,2014J,678044,173
FFF,2014J,646074,6510
FFF,2014J,643696,1591
FFF,2014J,647045,1228
FFF,2014J,643069,2492
FFF,2014J,654228,618
FFF,2014J,652672,3484
FFF,2014J,656145,202
FFF,2014J,655629,304
FFF,2014J,653372,519
FFF,2014J,652801,949
FFF,2014J,654597,3475
FFF,2014J,655115,5252
FFF,2014J,650251,4259
FFF,2014J,680312,12
FFF,2014J,637788,248
FFF,2014J,679749,138
FFF,2014J,580834,8108
FFF,2014J,582749,117
FFF,2014J,585261,6671
FFF,2014J,513422,2074
FFF,2014J,697042,1512
FFF,2014J,697665,111
FFF,2014J,692898,21
FFF,2014J,1771775,2462
FFF,2014J,692297,122
FFF,2014J,689290,99
FFF,2014J,687288,882
FFF,2014J,1631797,2178
FFF,2014J,77692,2568
FFF,2014J,275127,184
FFF,2014J,194163,4332
FFF,2014J,260275,4
FFF,2014J,497415,4130
FFF,2014J,492024,3074
FFF,2014J,489048,58
FFF,2014J,647348,332
FFF,2014J,683550,1277
FFF,2014J,680810,10471
FFF,2014J,680517,157
FFF,2014J,685378,943
FFF,2014J,674236,3259
FFF,2014J,656086,2073
FFF,2014J,655416,164
FFF,2014J,653297,3413
FFF,2014J,647841,3690
FFF,2014J,649325,900
FFF,2014J,649735,1456
FFF,2014J,676627,321
FFF,2014J,677869,890
FFF,2014J,634526,5534
FFF,2014J,536475,2210
FFF,2014J,561311,36
FFF,2014J,630158,6199
FFF,2014J,628363,60
FFF,2014J,629394,24
FFF,2014J,615340,1541
FFF,2014J,617436,1514
FFF,2014J,1449171,373
FFF,2014J,696678,2967
FFF,2014J,695869,4519
FFF,2014J,687341,711
FFF,2014J,2028523,646
FFF,2014J,1448966,2106
FFF,2014J,655852,213
FFF,2014J,651886,1079
FFF,2014J,677400,4064
FFF,2014J,287715,147
FFF,2014J,558342,385
FFF,2014J,542202,4278
FFF,2014J,693764,970
FFF,2014J,692301,1486
FFF,2014J,691932,4941
FFF,2014J,678397,10
FFF,2014J,679111,1483
FFF,2014J,640552,86
FFF,2014J,654351,138
FFF,2014J,682098,45
FFF,2014J,587706,581
FFF,2014J,592295,2083
FFF,2014J,578495,188
FFF,2014J,597937,4625
FFF,2014J,514078,4537
FFF,2014J,418486,2
FFF,2014J,623945,68
FFF,2014J,690174,71
FFF,2014J,2182293,6
FFF,2014J,2482710,5364
FFF,2014J,698407,112
FFF,2014J,696672,894
FFF,2014J,681277,228
FFF,2014J,653848,1
FFF,2014J,656677,29
FFF,2014J,604567,2195
FFF,2014J,2067799,911
FFF,2014J,688008,3729
FFF,2014J,651473,122
FFF,2014J,650960,1535
FFF,2014J,682946,208
FFF,2014J,129907,4139
FFF,2014J,372511,1258
FFF,2014J,689827,218
FFF,2014J,686760,2
FFF,2014J,696583,1674
FFF,2014J,648725,401
FFF,2014J,657184,120
FFF,2014J,650717,1023
FFF,2014J,649118,1749
FFF,2014J,683273,41
FFF,2014J,682613,2908
FFF,2014J,682436,4511
FFF,2014J,627379,150
FFF,2014J,2342045,296
FFF,2014J,649009,295
FFF,2014J,694376,518
FFF,2014J,688326,14
FFF,2014J,653988,391
FFF,2014J,642560,2
FFF,2014J,642536,22
FFF,2014J,681608,1896
FFF,2014J,66892,329
FFF,2014J,372345,2163
FFF,2014J,650716,139
FFF,2014J,681691,62
FFF,2014J,520265,2
FFF,2014J,423781,2854
FFF,2014J,390070,1241
FFF,2014J,619863,7
FFF,2014J,694272,28
FFF,2014J,688937,1
FFF,2014J,329095,51
FFF,2014J,413180,2395
FFF,2014J,647111,61
FFF,2014J,649806,407
FFF,2014J,585021,25
FFF,2014J,685140,1482
FFF,2014J,685283,539
FFF,2014J,272704,1
FFF,2014J,674617,18
FFF,2014J,647194,85
FFF,2014J,641866,38
FFF,2014J,640913,1728
FFF,2014J,649036,125
FFF,2014J,648903,2215
FFF,2014J,697114,1025
FFF,2014J,381528,3
FFF,2014J,651334,412
FFF,2014J,599007,68
FFF,2014J,688097,142
FFF,2014J,130409,1630
FFF,2014J,268823,175
FFF,2014J,651330,372
FFF,2014J,680270,2578
FFF,2014J,575685,258
FFF,2014J,249357,3147
FFF,2014J,328797,1147
FFF,2014J,640752,3720
FFF,2014J,2626417,342
FFF,2014J,687304,368
FFF,2014J,504270,122
FFF,2014J,354713,17
FFF,2014J,682358,847
FFF,2014J,622910,151
FFF,2014J,655720,3
GGG,2013J,2458203,1243
GGG,2013J,319331,429
GGG,2013J,249965,777
GGG,2013J,607798,638
GGG,2013J,609538,711
GGG,2013J,600266,609
GGG,2013J,600906,448
GGG,2013J,606245,535
GGG,2013J,606815,643
GGG,2013J,598107,1108
GGG,2013J,595927,2285
GGG,2013J,572335,243
GGG,2013J,581485,777
GGG,2013J,584143,2009
GGG,2013J,587275,502
GGG,2013J,586914,511
GGG,2013J,585445,845
GGG,2013J,593954,750
GGG,2013J,511571,1322
GGG,2013J,509277,1514
GGG,2013J,489624,817
GGG,2013J,498702,71
GGG,2013J,481772,76
GGG,2013J,477650,456
GGG,2013J,478784,915
GGG,2013J,483123,46
GGG,2013J,522731,299
GGG,2013J,512258,1297
GGG,2013J,515496,507
GGG,2013J,445086,773
GGG,2013J,393451,182
GGG,2013J,253208,588
GGG,2013J,233153,1251
GGG,2013J,292136,460
GGG,2013J,279747,10768
GGG,2013J,164922,507
GGG,2013J,365192,783
GGG,2013J,368245,747
GGG,2013J,340486,1240
GGG,2013J,129212,1427
GGG,2013J,122459,270
GGG,2013J,67182,354
GGG,2013J,2482885,381
GGG,2013J,2394352,219
GGG,2013J,2280643,1411
GGG,2013J,1969985,689
GGG,2013J,1678445,2213
GGG,2013J,2679386,855
GGG,2013J,1674804,396
GGG,2013J,1347253,1795
GGG,2013J,574988,1721
GGG,2013J,576425,362
GGG,2013J,576447,25
GGG,2013J,577888,1281
GGG,2013J,577820,932
GGG,2013J,581965,1949
GGG,2013J,578940,3891
GGG,2013J,578666,1061
GGG,2013J,598762,220
GGG,2013J,599306,1163
GGG,2013J,599410,696
GGG,2013J,599278,481
GGG,2013J,599080,394
GGG,2013J,599009,1194
GGG,2013J,596801,803
GGG,2013J,597253,801
GGG,2013J,597060,1081
GGG,2013J,598421,891
GGG,2013J,598420,360
GGG,2013J,597971,228
GGG,2013J,597617,265
GGG,2013J,571768,227
GGG,2013J,571380,671
GGG,2013J,572714,1063
GGG,2013J,592245,1362
GGG,2013J,592127,651
GGG,2013J,592043,80
GGG,2013J,593127,1043
GGG,2013J,592882,613
GGG,2013J,593017,215
GGG,2013J,595305,1631
GGG,2013J,595256,464
GGG,2013J,595434,2037
GGG,2013J,595185,1016
GGG,2013J,592451,432
GGG,2013J,590215,1075
GGG,2013J,589702,497
GGG,2013J,591198,549
GGG,2013J,591216,12
GGG,2013J,585847,1967
GGG,2013J,587362,975
GGG,2013J,587374,319
GGG,2013J,583146,808
GGG,2013J,585041,386
GGG,2013J,586367,215
GGG,2013J,586493,608
GGG,2013J,586083,266
GGG,2013J,586524,26
GGG,2013J,606418,68
GGG,2013J,605861,133
GGG,2013J,605977,477
GGG,2013J,603918,1239
GGG,2013J,606895,146
GGG,2013J,607443,367
GGG,2013J,604721,691
GGG,2013J,603365,19
GGG,2013J,601963,716
GGG,2013J,601605,745
GGG,2013J,601239,104
GGG,2013J,601465,704
GGG,2013J,602768,326
GGG,2013J,600081,607
GGG,2013J,599853,831
GGG,2013J,602820,741
GGG,2013J,602997,119
GGG,2013J,607797,582
GGG,2013J,607912,797
GGG,2013J,607827,323
GGG,2013J,609979,25
GGG,2013J,610738,157
GGG,2013J,610573,82
GGG,2013J,610569,1422
GGG,2013J,611331,10
GGG,2013J,556520,1653
GGG,2013J,531224,173
GGG,2013J,528515,1090
GGG,2013J,544615,305
GGG,2013J,566183,273
GGG,2013J,565640,1051
GGG,2013J,566923,337
GGG,2013J,563612,252
GGG,2013J,567325,769
GGG,2013J,537670,642
GGG,2013J,553643,311
GGG,2013J,568118,1102
GGG,2013J,568539,1218
GGG,2013J,541252,187
GGG,2013J,546097,621
GGG,2013J,26023,786
GGG,2013J,204745,361
GGG,2013J,286160,1183
GGG,2013J,352382,817
GGG,2013J,349360,703
GGG,2013J,499006,638
GGG,2013J,611580,526
GGG,2013J,609330,1248
GGG,2013J,608672,512
GGG,2013J,601199,1036
GGG,2013J,600895,894
GGG,2013J,600908,676
GGG,2013J,601546,601
GGG,2013J,600514,576
GGG,2013J,603579,478
GGG,2013J,606574,66
GGG,2013J,604930,1012
GGG,2013J,2248789,3748
GGG,2013J,2312783,1652
GGG,2013J,2181700,720
GGG,2013J,1993905,2274
GGG,2013J,2542342,22
GGG,2013J,2498139,1083
GGG,2013J,2511859,959
GGG,2013J,1932526,63
GGG,2013J,583532,2027
GGG,2013J,584448,738
GGG,2013J,596208,532
GGG,2013J,574857,858
GGG,2013J,573294,520
GGG,2013J,573464,775
GGG,2013J,579661,888
GGG,2013J,591225,453
GGG,2013J,588133,72
GGG,2013J,588382,852
GGG,2013J,588411,516
GGG,2013J,588781,469
GGG,2013J,590662,364
GGG,2013J,588078,249
GGG,2013J,595496,372
GGG,2013J,594834,1019
GGG,2013J,594450,87
GGG,2013J,593540,2625
GGG,2013J,574351,325
GGG,2013J,585156,144
GGG,2013J,584942,686
GGG,2013J,598731,92
GGG,2013J,598667,789
GGG,2013J,598178,789
GGG,2013J,570801,1179
GGG,2013J,569511,626
GGG,2013J,581956,1733
GGG,2013J,582005,105
GGG,2013J,579020,502
GGG,2013J,579381,1067
GGG,2013J,588105,818
GGG,2013J,591859,1020
GGG,2013J,32239,620
GGG,2013J,122928,184
GGG,2013J,285705,484
GGG,2013J,290658,225
GGG,2013J,306610,1018
GGG,2013J,332715,616
GGG,2013J,549887,976
GGG,2013J,561148,483
GGG,2013J,561163,1161
GGG,2013J,556509,380
GGG,2013J,552750,486
GGG,2013J,1516666,6
GGG,2013J,509034,948
GGG,2013J,477165,45
GGG,2013J,604153,178
GGG,2013J,605939,39
GGG,2013J,605072,947
GGG,2013J,607163,303
GGG,2013J,607293,673
GGG,2013J,603164,1001
GGG,2013J,601126,380
GGG,2013J,602470,702
GGG,2013J,601645,935
GGG,2013J,610557,476
GGG,2013J,609761,1938
GGG,2013J,601529,45
GGG,2013J,600277,315
GGG,2013J,601122,29
GGG,2013J,607514,246
GGG,2013J,604096,487
GGG,2013J,604213,511
GGG,2013J,603740,426
GGG,2013J,606869,590
GGG,2013J,253567,280
GGG,2013J,375882,724
GGG,2013J,189664,447
GGG,2013J,296993,574
GGG,2013J,135331,24
GGG,2013J,590251,8
GGG,2013J,591549,1023
GGG,2013J,590836,392
GGG,2013J,590711,1026
GGG,2013J,589048,532
GGG,2013J,589126,721
GGG,2013J,589198,297
GGG,2013J,584969,964
GGG,2013J,585147,1133
GGG,2013J,583607,610
GGG,2013J,583973,584
GGG,2013J,586660,524
GGG,2013J,593546,543
GGG,2013J,594185,56
GGG,2013J,594771,303
GGG,2013J,595335,2367
GGG,2013J,573460,458
GGG,2013J,579572,703
GGG,2013J,579309,49
GGG,2013J,578555,25
GGG,2013J,581414,174
GGG,2013J,583031,604
GGG,2013J,580925,338
GGG,2013J,597515,374
GGG,2013J,597941,432
GGG,2013J,569984,534
GGG,2013J,571787,68
GGG,2013J,395954,76
GGG,2013J,476921,96
GGG,2013J,421999,424
GGG,2013J,534647,560
GGG,2013J,2519972,817
GGG,2013J,2555098,71
GGG,2013J,2656100,873
GGG,2013J,2653027,14
GGG,2013J,2674822,96
GGG,2013J,122636,110
GGG,2013J,286762,443
GGG,2013J,603827,162
GGG,2013J,607510,111
GGG,2013J,601414,30
GGG,2013J,601939,1392
GGG,2013J,560328,597
GGG,2013J,569679,401
GGG,2013J,593431,74
GGG,2013J,592361,764
GGG,2013J,593842,889
GGG,2013J,593840,245
GGG,2013J,588469,20
GGG,2013J,588289,666
GGG,2013J,590540,333
GGG,2013J,590248,297
GGG,2013J,590147,206
GGG,2013J,591602,322
GGG,2013J,591671,94
GGG,2013J,584844,735
GGG,2013J,586324,1239
GGG,2013J,584299,927
GGG,2013J,587183,828
GGG,2013J,587150,742
GGG,2013J,597669,1777
GGG,2013J,599000,16
GGG,2013J,596694,533
GGG,2013J,575000,73
GGG,2013J,581652,992
GGG,2013J,581889,658
GGG,2013J,396145,571
GGG,2013J,489222,1224
GGG,2013J,510737,211
GGG,2013J,495276,1305
GGG,2013J,478556,764
GGG,2013J,483959,242
GGG,2013J,505503,1
GGG,2013J,330177,1455
GGG,2013J,122846,1051
GGG,2013J,2254271,662
GGG,2013J,2621695,469
GGG,2013J,1873505,1158
GGG,2013J,1498979,708
GGG,2013J,589507,551
GGG,2013J,590213,323
GGG,2013J,589919,137
GGG,2013J,588233,940
GGG,2013J,594943,785
GGG,2013J,574606,208
GGG,2013J,587004,805
GGG,2013J,585199,516
GGG,2013J,598921,685
GGG,2013J,596943,564
GGG,2013J,607754,1049
GGG,2013J,608693,325
GGG,2013J,608318,114
GGG,2013J,608115,611
GGG,2013J,600273,169
GGG,2013J,601123,1315
GGG,2013J,602175,84
GGG,2013J,605027,982
GGG,2013J,554967,529
GGG,2013J,546754,17
GGG,2013J,536647,420
GGG,2013J,539436,1971
GGG,2013J,545313,122
GGG,2013J,568288,701
GGG,2013J,551389,712
GGG,2013J,298186,516
GGG,2013J,325909,41
GGG,2013J,375600,493
GGG,2013J,369378,354
GGG,2013J,523803,326
GGG,2013J,444943,803
GGG,2013J,607507,979
GGG,2013J,605306,293
GGG,2013J,606028,962
GGG,2013J,606435,248
GGG,2013J,606463,614
GGG,2013J,602168,581
GGG,2013J,600032,130
GGG,2013J,599963,884
GGG,2013J,601997,83
GGG,2013J,599503,36
GGG,2013J,601275,376
GGG,2013J,1828078,106
GGG,2013J,2285156,1017
GGG,2013J,597152,184
GGG,2013J,599385,559
GGG,2013J,568973,371
GGG,2013J,569974,649
GGG,2013J,569490,420
GGG,2013J,570529,1200
GGG,2013J,580469,326
GGG,2013J,581510,196
GGG,2013J,588522,562
GGG,2013J,587852,801
GGG,2013J,589914,793
GGG,2013J,585114,655
GGG,2013J,585518,980
GGG,2013J,594901,443
GGG,2013J,574948,402
GGG,2013J,575488,248
GGG,2013J,577439,41
GGG,2013J,581239,492
GGG,2013J,571696,488
GGG,2013J,592448,4
GGG,2013J,589493,346
GGG,2013J,590046,817
GGG,2013J,589845,59
GGG,2013J,584836,11
GGG,2013J,586787,354
GGG,2013J,379844,532
GGG,2013J,537662,311
GGG,2013J,2386281,769
GGG,2013J,2379431,181
GGG,2013J,1341096,1553
GGG,2013J,1319732,308
GGG,2013J,2180994,935
GGG,2013J,479442,851
GGG,2013J,519091,542
GGG,2013J,609557,638
GGG,2013J,611058,142
GGG,2013J,599815,673
